Timestamp,Local time,Counter,Interpolated,Accelerometer X,Accelerometer Y,Accelerometer Z,Magnetometer X,Magnetometer Y,Magnetometer Z,Quaternion 0,Quaternion 1,Quaternion 2,Quaternion 3
1749332418.9889,14:40:18.988,3,false,0.7785,0.299316,0.54657,-0.07489,0.899794,-0.373419,-0.227543,-5.435261,34.2871,-20.754542
1749332419.0203,14:40:19.020,4,false,0.778427,0.300476,0.546021,-0.075012,0.897841,-0.373419,-0.220218,-5.370258,34.252912,-20.697857
1749332419.0516,14:40:19.051,5,false,0.778529,0.30127,0.545471,-0.074768,0.899794,-0.386114,-0.215824,-5.386525,34.25205,-20.751516
1749332419.0829,14:40:19.082,6,false,0.778575,0.302124,0.544983,-0.074402,0.880262,-0.383185,-0.221195,-5.26658,34.355952,-20.739995
1749332419.1143,14:40:19.114,7,false,0.778729,0.302917,0.544373,-0.074036,0.891493,-0.390997,-0.220706,-5.308168,34.374694,-20.66981
1749332419.1456,14:40:19.145,8,false,0.778856,0.303467,0.543884,-0.074036,0.897841,-0.389044,-0.229984,-5.330643,34.256977,-20.576736
1749332419.1768,14:40:19.176,9,false,0.778993,0.303894,0.543457,-0.073975,0.896376,-0.389044,-0.243168,-5.365825,34.315525,-20.478016
1749332419.2079,14:40:19.207,10,false,0.779123,0.304443,0.54303,-0.073486,0.88954,-0.396857,-0.233402,-5.412442,34.158863,-20.598521
1749332419.239,14:40:19.239,11,false,0.77924,0.304565,0.542908,-0.072632,0.901747,-0.394415,-0.228519,-5.439444,34.197314,-20.542484
1749332419.2702,14:40:19.270,12,false,0.779356,0.304871,0.542725,-0.071472,0.868055,-0.394415,-0.226566,-5.523561,34.172105,-20.507004
1749332419.3015,14:40:19.301,13,false,0.779546,0.304749,0.542664,-0.070374,0.875868,-0.41297,-0.23389,-5.659081,34.089601,-20.519934
1749332419.3327,14:40:19.332,14,false,0.779648,0.305115,0.542358,-0.070007,0.888075,-0.401251,-0.224613,-5.646465,34.224702,-20.561478
1749332419.3638,14:40:19.363,15,false,0.779707,0.305725,0.541992,-0.069519,0.880262,-0.404669,-0.218753,-5.575296,34.211707,-20.434376
1749332419.3951,14:40:19.395,16,false,0.779806,0.30603,0.541748,-0.06897,0.888563,-0.390997,-0.223148,-5.600966,34.259828,-20.439615
1749332419.4265,14:40:19.426,17,false,0.779867,0.306335,0.541565,-0.068359,0.893446,-0.409064,-0.23975,-5.653977,34.093782,-20.429376
1749332419.4578,14:40:19.457,18,false,0.779835,0.306458,0.541565,-0.068176,0.883192,-0.419318,-0.212894,-5.641871,34.108834,-20.554745
1749332419.4892,14:40:19.489,19,false,0.779774,0.306763,0.541504,-0.067993,0.884169,-0.414923,-0.207523,-5.571161,34.182196,-20.607762
1749332419.5205,14:40:19.520,20,false,0.779715,0.307007,0.541443,-0.068054,0.87538,-0.425666,-0.21973,-5.522475,34.158498,-20.640524
1749332419.5518,14:40:19.551,21,false,0.779648,0.30719,0.541443,-0.067993,0.880262,-0.411505,-0.210941,-5.553428,34.241847,-20.670009
1749332419.5832,14:40:19.583,22,false,0.779552,0.30719,0.541565,-0.068115,0.888563,-0.389532,-0.215824,-5.581285,34.137415,-20.651685
1749332419.6145,14:40:19.614,23,false,0.779498,0.306885,0.541809,-0.068176,0.883192,-0.377813,-0.224613,-5.800756,34.222873,-20.709962
1749332419.6457,14:40:19.645,24,false,0.779879,0.304626,0.542603,-0.067627,0.898817,-0.376837,-0.235843,-5.564619,34.105384,-20.672688
1749332419.6768,14:40:19.676,25,false,0.780424,0.302002,0.543518,-0.065735,0.9037,-0.373907,-0.226078,-5.456772,34.029552,-20.713911
1749332419.7079,14:40:19.707,26,false,0.781287,0.297791,0.545044,-0.061951,0.897841,-0.370977,-0.237797,-5.569064,34.021119,-20.765965
1749332419.7391,14:40:19.739,27,false,0.782033,0.29425,0.546326,-0.058044,0.890517,-0.373907,-0.231937,-5.670127,33.968668,-20.708137
1749332419.7704,14:40:19.770,28,false,0.782878,0.290649,0.547485,-0.053711,0.895888,-0.388067,-0.234379,-5.716221,33.906508,-20.671046
1749332419.8018,14:40:19.801,29,false,0.784166,0.284729,0.549377,-0.046875,0.885145,-0.407111,-0.245121,-5.593215,33.925333,-20.787202
1749332419.8331,14:40:19.833,30,false,0.785206,0.280823,0.550293,-0.042053,0.873426,-0.411505,-0.252934,-5.587185,33.807691,-20.652481
1749332419.8644,14:40:19.864,31,false,0.786394,0.27594,0.551514,-0.035706,0.887587,-0.417365,-0.252445,-5.462128,33.701813,-20.680771
1749332419.8958,14:40:19.895,0,false,0.786918,0.273193,0.552368,-0.03186,0.878309,-0.43006,-0.246586,-5.409392,33.591569,-20.571647
1749332419.9271,14:40:19.927,1,false,0.787157,0.271118,0.553223,-0.028687,0.890028,-0.419318,-0.242191,-5.302114,33.402627,-20.533251
1749332419.9583,14:40:19.958,2,false,0.787094,0.268982,0.554504,-0.025635,0.88954,-0.426154,-0.25684,-5.355103,33.307348,-20.453833
1749332419.9894,14:40:19.989,3,false,0.786856,0.268372,0.555176,-0.02478,0.887098,-0.407111,-0.231937,-5.477561,32.997289,-20.352449
1749332420.0205,14:40:20.020,4,false,0.786554,0.267822,0.555908,-0.023865,0.881239,-0.411505,-0.23682,-5.45319,32.778051,-20.321019
1749332420.0517,14:40:20.051,5,false,0.786125,0.267639,0.55658,-0.024414,0.874403,-0.411017,-0.226078,-5.341532,32.74523,-20.232916
1749332420.0828,14:40:20.082,6,false,0.785931,0.267944,0.556641,-0.025879,0.878309,-0.417365,-0.218265,-5.300856,32.775506,-20.318116
1749332420.114,14:40:20.114,7,false,0.785728,0.269226,0.556152,-0.029053,0.875868,-0.416388,-0.235843,-5.458647,32.907431,-20.21535
1749332420.1453,14:40:20.145,8,false,0.785497,0.270386,0.555786,-0.031433,0.888563,-0.411505,-0.230961,-5.391305,32.742041,-20.212584
1749332420.1766,14:40:20.176,9,false,0.784979,0.272156,0.555481,-0.034363,0.895888,-0.409064,-0.240726,-5.360605,32.817497,-20.165233
1749332420.208,14:40:20.208,10,false,0.783886,0.274597,0.555542,-0.038635,0.891981,-0.398322,-0.232914,-5.318021,32.720916,-20.257201
1749332420.2393,14:40:20.239,11,false,0.783109,0.275757,0.555847,-0.041626,0.888563,-0.405646,-0.215824,-5.339511,32.723715,-20.205388
1749332420.2707,14:40:20.270,12,false,0.782249,0.276001,0.55658,-0.046143,0.881727,-0.372442,-0.212406,-5.373806,32.756143,-20.113895
1749332420.302,14:40:20.302,13,false,0.782038,0.275757,0.556885,-0.047485,0.910536,-0.357305,-0.201175,-5.329902,32.665697,-20.031551
1749332420.3333,14:40:20.333,14,false,0.781595,0.275391,0.557312,-0.051697,0.90956,-0.346563,-0.209476,-5.275435,32.823557,-20.047164
1749332420.3645,14:40:20.364,15,false,0.781459,0.275208,0.557373,-0.054016,0.904677,-0.347051,-0.212406,-5.166599,32.875908,-20.07617
1749332420.3956,14:40:20.395,16,false,0.781391,0.27533,0.557129,-0.056824,0.90663,-0.348516,-0.2168,-5.218185,33.042654,-19.92283
1749332420.4267,14:40:20.426,17,false,0.781488,0.275391,0.556824,-0.058167,0.916396,-0.351934,-0.230472,-5.219751,33.073096,-19.814731
1749332420.4579,14:40:20.457,18,false,0.781707,0.27533,0.556458,-0.059021,0.915419,-0.359747,-0.226078,-5.251068,33.160308,-19.852026
1749332420.4892,14:40:20.489,19,false,0.78215,0.274841,0.55603,-0.059448,0.888075,-0.377813,-0.217288,-5.219438,33.373384,-19.795869
1749332420.5206,14:40:20.520,20,false,0.782538,0.274353,0.555725,-0.059448,0.891981,-0.37586,-0.229984,-5.310602,33.490383,-19.700466
1749332420.5519,14:40:20.551,21,false,0.783074,0.273865,0.555237,-0.059204,0.885634,-0.380743,-0.225589,-5.273018,33.62559,-19.764142
1749332420.5833,14:40:20.583,22,false,0.783475,0.273682,0.554749,-0.059326,0.893935,-0.373419,-0.239261,-5.194332,33.642599,-19.82145
1749332420.6146,14:40:20.614,23,false,0.783763,0.27356,0.554382,-0.059509,0.90663,-0.368536,-0.252934,-5.10856,33.672861,-20.007612
1749332420.6459,14:40:20.645,24,false,0.784155,0.273743,0.553711,-0.059753,0.898817,-0.369512,-0.248051,-5.106135,33.580466,-20.100389
1749332420.6771,14:40:20.677,25,false,0.784484,0.273621,0.553345,-0.059387,0.917372,-0.366094,-0.241215,-5.178721,33.57208,-20.064257
1749332420.7082,14:40:20.708,26,false,0.784748,0.27356,0.55304,-0.059021,0.907607,-0.353399,-0.250492,-5.109464,33.549579,-20.091554
1749332420.7393,14:40:20.739,27,false,0.785112,0.273254,0.552795,-0.057861,0.893446,-0.370489,-0.253422,-5.077041,33.69382,-19.981536
1749332420.7705,14:40:20.770,28,false,0.785197,0.273315,0.552734,-0.057007,0.907118,-0.376837,-0.246586,-5.182444,33.808683,-19.942336
1749332420.8016,14:40:20.801,29,false,0.785128,0.272949,0.553162,-0.055542,0.905165,-0.352422,-0.233402,-5.17263,33.897106,-19.966871
1749332420.8328,14:40:20.832,30,false,0.784929,0.272766,0.553589,-0.054993,0.906142,-0.354376,-0.228031,-5.103982,33.662656,-19.899229
1749332420.8639,14:40:20.863,31,false,0.784681,0.272339,0.554199,-0.054504,0.898329,-0.345098,-0.227543,-5.236599,33.631097,-19.943029
1749332420.895,14:40:20.895,0,false,0.784451,0.272156,0.554626,-0.054382,0.904677,-0.350958,-0.220218,-5.236324,33.647555,-20.057218
1749332420.9264,14:40:20.926,1,false,0.78437,0.272339,0.554688,-0.054016,0.890028,-0.350958,-0.242191,-5.131399,33.662368,-20.055311
1749332420.9577,14:40:20.957,2,false,0.784254,0.27356,0.554321,-0.053284,0.898817,-0.366094,-0.234379,-5.066874,33.630838,-20.11341
1749332420.9891,14:40:20.989,3,false,0.784241,0.273926,0.554199,-0.052856,0.89247,-0.366583,-0.230472,-5.008802,33.647322,-20.061022
1749332421.0204,14:40:21.020,4,false,0.784226,0.275085,0.553772,-0.051514,0.898329,-0.377813,-0.232914,-5.061214,33.557481,-20.148458
1749332421.0517,14:40:21.051,5,false,0.784219,0.276001,0.553467,-0.049988,0.900282,-0.384161,-0.235843,-5.108385,33.521486,-20.15238
1749332421.0831,14:40:21.083,6,false,0.784209,0.27655,0.553284,-0.049133,0.896864,-0.383185,-0.232425,-5.150839,33.444229,-20.155911
1749332421.1142,14:40:21.114,7,false,0.784299,0.276672,0.553223,-0.047668,0.886122,-0.397345,-0.222171,-5.159139,33.329835,-20.069365
1749332421.1454,14:40:21.145,8,false,0.784328,0.276855,0.553101,-0.047546,0.881727,-0.386114,-0.242191,-5.032025,33.391374,-20.111105
1749332421.1767,14:40:21.176,9,false,0.784651,0.277222,0.55249,-0.04718,0.883192,-0.388556,-0.229007,-5.052207,33.282266,-20.133717
1749332421.2078,14:40:21.207,10,false,0.784941,0.2771,0.552185,-0.046631,0.888075,-0.399298,-0.23682,-5.130186,33.079393,-19.959668
1749332421.239,14:40:21.239,11,false,0.785344,0.277588,0.551331,-0.047058,0.884657,-0.387091,-0.251469,-5.200367,33.016437,-19.98247
1749332421.2701,14:40:21.270,12,false,0.785659,0.277466,0.550964,-0.046814,0.890028,-0.394903,-0.238285,-5.173807,32.825192,-19.913268
1749332421.3015,14:40:21.301,13,false,0.785973,0.277283,0.550598,-0.046936,0.882704,-0.390997,-0.242679,-5.179811,32.952149,-20.060341
1749332421.3328,14:40:21.332,14,false,0.786263,0.277283,0.55011,-0.047791,0.897353,-0.383673,-0.247562,-5.230076,32.961733,-20.088029
1749332421.3641,14:40:21.364,15,false,0.786439,0.277161,0.549866,-0.048401,0.905165,-0.385138,-0.246098,-5.230453,33.045128,-20.083041
1749332421.3955,14:40:21.395,16,false,0.786608,0.277039,0.549561,-0.049805,0.892958,-0.376837,-0.247074,-5.200884,33.150091,-20.108459
1749332421.4267,14:40:21.426,17,false,0.78675,0.276611,0.5495,-0.050598,0.896864,-0.36463,-0.243656,-5.234088,33.229604,-20.221059
1749332421.4581,14:40:21.458,18,false,0.78678,0.276184,0.549622,-0.051147,0.902235,-0.370489,-0.249516,-5.234064,33.166581,-20.262583
1749332421.4892,14:40:21.489,19,false,0.786646,0.275757,0.549988,-0.051575,0.896864,-0.371954,-0.233402,-5.219088,33.199583,-20.255093
1749332421.5203,14:40:21.520,20,false,0.78651,0.275635,0.550232,-0.051697,0.891493,-0.382696,-0.23682,-5.20561,33.154516,-20.27826
1749332421.5515,14:40:21.551,21,false,0.786366,0.275635,0.550415,-0.051941,0.900282,-0.365606,-0.230961,-5.193479,33.158817,-20.269203
1749332421.5826,14:40:21.582,22,false,0.78615,0.276245,0.550354,-0.052612,0.885145,-0.384649,-0.23975,-5.317147,33.147735,-20.246097
1749332421.6138,14:40:21.613,23,false,0.786043,0.276611,0.550293,-0.052917,0.891493,-0.376837,-0.246098,-5.398539,33.167668,-20.285118
1749332421.6449,14:40:21.644,24,false,0.785838,0.277283,0.550171,-0.053711,0.898329,-0.372442,-0.240238,-5.411978,33.095885,-20.275375
1749332421.6762,14:40:21.676,25,false,0.785804,0.277344,0.550171,-0.053894,0.902235,-0.38172,-0.234867,-5.25958,33.106049,-20.371283
1749332421.7076,14:40:21.707,26,false,0.785745,0.2771,0.550354,-0.054138,0.891005,-0.379767,-0.241215,-5.182237,33.130151,-20.218338
1749332421.7389,14:40:21.738,27,false,0.785798,0.276062,0.550781,-0.054321,0.907607,-0.370977,-0.244633,-5.217305,33.136888,-20.170412
1749332421.7703,14:40:21.770,28,false,0.785837,0.275208,0.551147,-0.054382,0.891005,-0.3617,-0.245121,-5.278775,33.217722,-20.172139
1749332421.8016,14:40:21.801,29,false,0.785901,0.274597,0.551331,-0.054688,0.892958,-0.370001,-0.244633,-5.199512,33.305425,-20.083971
1749332421.8327,14:40:21.832,30,false,0.785922,0.274414,0.551392,-0.054688,0.9037,-0.369512,-0.242679,-5.33753,33.324543,-20.12425
1749332421.8639,14:40:21.863,31,false,0.785848,0.274109,0.551697,-0.054199,0.894423,-0.363653,-0.246098,-5.446792,33.401565,-20.11564
1749332421.895,14:40:21.895,0,false,0.785829,0.273804,0.551941,-0.053528,0.9037,-0.3617,-0.232914,-5.470359,33.321346,-20.063029
1749332421.9262,14:40:21.926,1,false,0.78573,0.273132,0.55249,-0.052734,0.897841,-0.358282,-0.242191,-5.401846,33.308964,-20.075495
1749332421.9573,14:40:21.957,2,false,0.785784,0.272583,0.552795,-0.051575,0.897841,-0.370489,-0.250492,-5.414954,33.29782,-20.116621
1749332421.9884,14:40:21.988,3,false,0.785738,0.272827,0.552734,-0.051636,0.898817,-0.366583,-0.240238,-5.50152,33.542006,-20.153636
1749332422.0198,14:40:22.019,4,false,0.785618,0.272949,0.552917,-0.050842,0.908095,-0.377813,-0.240238,-5.474752,33.522512,-20.201902
1749332422.0511,14:40:22.051,5,false,0.785551,0.273254,0.552917,-0.050232,0.907607,-0.371466,-0.249516,-5.495523,33.579737,-20.215434
1749332422.0825,14:40:22.082,6,false,0.785523,0.273376,0.55304,-0.048645,0.902235,-0.37293,-0.232914,-5.52917,33.616285,-20.167798
1749332422.1138,14:40:22.113,7,false,0.785573,0.273438,0.55304,-0.047485,0.88661,-0.383673,-0.237797,-5.619269,33.664133,-20.035202
1749332422.1451,14:40:22.145,8,false,0.785607,0.273743,0.552917,-0.04657,0.891005,-0.386114,-0.23389,-5.476049,33.707195,-20.035497
1749332422.1765,14:40:22.176,9,false,0.785637,0.274048,0.552734,-0.046448,0.89247,-0.390509,-0.234867,-5.317244,33.686136,-20.050716
1749332422.2078,14:40:22.207,10,false,0.785612,0.274231,0.552673,-0.046509,0.900282,-0.386114,-0.248051,-5.234135,33.697091,-19.97469
1749332422.2389,14:40:22.238,11,false,0.785512,0.274231,0.552795,-0.046753,0.87538,-0.384649,-0.221683,-5.219152,33.647134,-20.100666
1749332422.2701,14:40:22.270,12,false,0.785483,0.274109,0.552917,-0.046509,0.88954,-0.392462,-0.224125,-5.145852,33.512451,-20.049553
1749332422.3012,14:40:22.301,13,false,0.785469,0.274292,0.552856,-0.046387,0.887098,-0.374884,-0.23389,-5.214467,33.361328,-20.063366
1749332422.3324,14:40:22.332,14,false,0.78551,0.274719,0.552612,-0.046082,0.882704,-0.387579,-0.229496,-5.066866,33.50944,-20.060844
1749332422.3635,14:40:22.363,15,false,0.785596,0.274963,0.552368,-0.046082,0.883192,-0.385626,-0.241215,-5.083564,33.463295,-20.088482
1749332422.3946,14:40:22.394,16,false,0.785639,0.275269,0.552124,-0.046448,0.886122,-0.380743,-0.231449,-5.263084,33.526441,-20.188126
1749332422.426,14:40:22.426,17,false,0.785696,0.27533,0.552002,-0.04657,0.900771,-0.371954,-0.237797,-5.125576,33.568319,-20.14322
1749332422.4573,14:40:22.457,18,false,0.785657,0.27533,0.552063,-0.046509,0.905653,-0.382696,-0.248539,-5.061633,33.471425,-20.192528
1749332422.4887,14:40:22.488,19,false,0.785714,0.275269,0.552002,-0.046631,0.89247,-0.368048,-0.239261,-5.123716,33.458989,-20.17709
