Timestamp,Local time,Battery Level,Battery Percent,Wireless Signal,Overall Quality,Quality Sensor 0,Quality Sensor 1,Quality Sensor 2,Quality Sensor 3,Quality Sensor 4
"1749332440.7568","14:40:40.756","3","69","1.0","67","4","4","0","4","4"
"1749332441.2561","14:40:41.256","3","69","1.0","67","4","4","0","4","4"
"1749332441.7561","14:40:41.756","3","69","1.0","67","4","4","0","4","4"
"1749332442.2563","14:40:42.256","3","69","1.0","67","4","4","0","4","4"
"1749332442.7559","14:40:42.755","3","69","1.0","67","4","4","0","4","4"
"1749332443.2555","14:40:43.255","3","69","1.0","67","4","4","0","4","4"
"1749332443.7556","14:40:43.755","3","69","1.0","67","4","4","0","4","4"
"1749332444.2551","14:40:44.255","3","69","1.0","67","4","4","0","4","4"
"1749332444.7545","14:40:44.754","3","69","1.0","67","4","4","0","4","4"
"1749332445.2545","14:40:45.254","3","69","1.0","67","4","4","0","4","4"
"1749332445.7542","14:40:45.754","3","69","1.0","67","4","4","0","4","4"
"1749332446.2538","14:40:46.253","3","69","1.0","67","4","4","0","4","4"
"1749332446.754","14:40:46.754","3","69","1.0","67","4","4","0","4","4"
"1749332447.2535","14:40:47.253","3","69","1.0","67","4","4","0","4","4"
"1749332447.7531","14:40:47.753","3","69","1.0","67","4","4","0","4","4"
"1749332448.2533","14:40:48.253","3","69","1.0","67","4","4","0","4","4"
"1749332448.7532","14:40:48.753","3","69","1.0","67","4","4","0","4","4"
"1749332449.2526","14:40:49.252","3","69","1.0","67","4","4","0","4","4"
"1749332449.7531","14:40:49.753","3","69","1.0","67","4","4","0","4","4"
"1749332450.2531","14:40:50.253","3","69","1.0","67","4","4","0","4","4"
"1749332450.7529","14:40:50.752","3","69","1.0","67","4","4","0","4","4"
"1749332451.253","14:40:51.253","3","69","1.0","67","4","4","0","4","4"
"1749332451.7527","14:40:51.752","3","69","1.0","67","4","4","0","4","4"
"1749332452.2525","14:40:52.252","3","69","1.0","67","4","4","0","4","4"
"1749332452.7526","14:40:52.752","3","69","1.0","67","4","4","0","4","4"
"1749332453.2522","14:40:53.252","3","69","1.0","67","4","4","0","4","4"
"1749332453.7518","14:40:53.751","3","69","1.0","67","4","4","0","4","4"
"1749332454.2519","14:40:54.251","3","69","1.0","67","4","4","0","4","4"
"1749332454.7517","14:40:54.751","3","69","1.0","67","4","4","0","4","4"
"1749332455.2513","14:40:55.251","3","69","1.0","67","4","4","0","4","4"
"1749332455.7513","14:40:55.751","3","69","1.0","67","4","4","0","4","4"
"1749332456.2513","14:40:56.251","3","69","1.0","67","4","4","0","4","4"
"1749332456.7507","14:40:56.750","3","69","1.0","67","4","4","0","4","4"
"1749332457.2506","14:40:57.250","3","69","1.0","67","4","4","0","4","4"
"1749332457.7506","14:40:57.750","3","69","1.0","67","4","4","0","4","4"
"1749332458.2504","14:40:58.250","3","69","1.0","67","4","4","0","4","4"
"1749332458.7503","14:40:58.750","3","69","1.0","67","4","4","0","4","4"
"1749332459.2503","14:40:59.250","3","69","1.0","67","4","4","0","4","4"
"1749332459.7503","14:40:59.750","3","69","1.0","67","4","4","0","4","4"
"1749332460.2499","14:41:00.249","3","69","1.0","67","4","4","0","4","4"
"1749332460.7499","14:41:00.749","3","69","1.0","67","4","4","0","4","4"
"1749332461.2493","14:41:01.249","3","69","1.0","67","4","4","0","4","4"
"1749332461.749","14:41:01.749","3","69","1.0","67","4","4","0","4","4"
"1749332462.2496","14:41:02.249","3","69","1.0","67","4","4","0","4","4"
"1749332462.7492","14:41:02.749","3","69","1.0","67","4","4","0","4","4"
"1749332463.2487","14:41:03.248","3","69","1.0","67","4","4","0","4","4"
"1749332463.7487","14:41:03.748","3","69","1.0","67","4","4","0","4","4"
"1749332464.2481","14:41:04.248","3","69","1.0","67","4","4","0","4","4"
"1749332464.7476","14:41:04.747","3","69","1.0","67","4","4","0","4","4"
"1749332465.2479","14:41:05.247","3","69","1.0","67","4","4","0","4","4"
"1749332465.7477","14:41:05.747","3","69","1.0","67","4","4","0","4","4"
"1749332466.2472","14:41:06.247","3","69","1.0","67","4","4","0","4","4"
"1749332466.7474","14:41:06.747","3","69","1.0","67","4","4","0","4","4"
"1749332467.2475","14:41:07.247","3","69","1.0","67","4","4","0","4","4"
"1749332467.7473","14:41:07.747","3","69","1.0","67","4","4","0","4","4"
"1749332468.2472","14:41:08.247","3","69","1.0","67","4","4","0","4","4"
"1749332468.7473","14:41:08.747","3","69","1.0","67","4","4","0","4","4"
"1749332469.2467","14:41:09.246","3","69","1.0","67","4","4","0","4","4"
"1749332469.7471","14:41:09.747","3","69","1.0","67","4","4","0","4","4"
"1749332470.2472","14:41:10.247","3","69","1.0","67","4","4","0","4","4"
"1749332470.7466","14:41:10.746","3","69","1.0","67","4","4","0","4","4"
"1749332471.2466","14:41:11.246","3","69","1.0","67","4","4","0","4","4"
"1749332471.7467","14:41:11.746","3","69","1.0","67","4","4","0","4","4"
"1749332472.2459","14:41:12.245","3","69","1.0","67","4","4","0","4","4"
"1749332472.7457","14:41:12.745","3","69","1.0","67","4","4","0","4","4"
"1749332473.246","14:41:13.246","3","69","1.0","67","4","4","0","4","4"
"1749332473.7454","14:41:13.745","3","69","1.0","67","4","4","0","4","4"
"1749332474.2455","14:41:14.245","3","69","1.0","67","4","4","0","4","4"
"1749332474.7458","14:41:14.745","3","69","1.0","67","4","4","0","4","4"
"1749332475.245","14:41:15.245","3","69","1.0","67","4","4","0","4","4"
"1749332475.7446","14:41:15.744","3","69","1.0","67","4","4","0","4","4"
"1749332476.2447","14:41:16.244","3","69","1.0","67","4","4","0","4","4"
"1749332476.7441","14:41:16.744","3","69","1.0","67","4","4","0","4","4"
"1749332477.2437","14:41:17.243","3","69","1.0","67","4","4","0","4","4"
"1749332477.744","14:41:17.744","3","69","1.0","67","4","4","0","4","4"
"1749332478.244","14:41:18.244","3","69","1.0","67","4","4","0","4","4"
"1749332478.7434","14:41:18.743","3","69","1.0","67","4","4","0","4","4"
"1749332479.2435","14:41:19.243","3","69","1.0","67","4","4","0","4","4"
"1749332479.7435","14:41:19.743","3","69","1.0","67","4","4","0","4","4"
"1749332480.2427","14:41:20.242","3","69","1.0","67","4","4","0","4","4"
"1749332480.7432","14:41:20.743","3","69","1.0","67","4","4","0","4","4"
"1749332481.2428","14:41:21.242","3","69","1.0","67","4","4","0","4","4"
"1749332481.7422","14:41:21.742","3","69","1.0","67","4","4","0","4","4"
"1749332482.2427","14:41:22.242","3","69","1.0","67","4","4","0","4","4"
"1749332482.7427","14:41:22.742","3","69","1.0","50","2","4","0","4","4"
"1749332483.2419","14:41:23.241","3","69","1.0","50","2","4","0","4","4"
"1749332483.742","14:41:23.742","3","69","1.0","67","4","4","0","4","4"
"1749332484.242","14:41:24.242","3","69","1.0","67","4","4","0","4","4"
"1749332484.7412","14:41:24.741","3","69","1.0","67","4","4","0","4","4"
"1749332485.2413","14:41:25.241","3","69","1.0","67","4","4","0","4","4"
"1749332485.7413","14:41:25.741","3","69","1.0","67","4","4","0","4","4"
"1749332486.2409","14:41:26.240","3","69","1.0","67","4","4","0","4","4"
"1749332486.7408","14:41:26.740","3","69","1.0","67","4","4","0","4","4"
"1749332487.2412","14:41:27.241","3","69","1.0","67","4","4","0","4","4"
"1749332487.7408","14:41:27.740","3","69","1.0","67","4","4","0","4","4"
"1749332488.2408","14:41:28.240","3","69","1.0","67","4","4","0","4","4"
"1749332488.7408","14:41:28.740","3","69","1.0","67","4","4","0","4","4"
"1749332489.2401","14:41:29.240","3","69","1.0","67","4","4","0","4","4"
"1749332489.7401","14:41:29.740","3","69","1.0","67","4","4","0","4","4"
"1749332490.2403","14:41:30.240","3","69","1.0","67","4","4","0","4","4"
"1749332490.74","14:41:30.740","3","69","1.0","67","4","4","0","4","4"
"1749332491.2396","14:41:31.239","3","69","1.0","67","4","4","0","4","4"
"1749332491.7396","14:41:31.739","3","69","1.0","67","4","4","0","4","4"
"1749332492.2391","14:41:32.239","3","69","1.0","67","4","4","0","4","4"
"1749332492.7388","14:41:32.738","3","69","1.0","67","4","4","0","4","4"
"1749332493.2392","14:41:33.239","3","69","1.0","67","4","4","0","4","4"
"1749332493.7387","14:41:33.738","3","69","1.0","67","4","4","0","4","4"
"1749332494.2385","14:41:34.238","3","69","1.0","67","4","4","0","4","4"
"1749332494.7385","14:41:34.738","3","69","1.0","67","4","4","0","4","4"
"1749332495.2386","14:41:35.238","3","69","1.0","67","4","4","0","4","4"
"1749332495.738","14:41:35.738","3","69","1.0","67","4","4","0","4","4"
"1749332496.238","14:41:36.238","3","69","1.0","67","4","4","0","4","4"
"1749332496.7379","14:41:36.737","3","69","1.0","67","4","4","0","4","4"
"1749332497.2371","14:41:37.237","3","69","1.0","67","4","4","0","4","4"
"1749332497.7373","14:41:37.737","3","69","1.0","67","4","4","0","4","4"
"1749332498.2378","14:41:38.237","3","69","1.0","67","4","4","0","4","4"
"1749332498.7372","14:41:38.737","3","69","1.0","67","4","4","0","4","4"
"1749332499.237","14:41:39.237","3","69","1.0","67","4","4","0","4","4"
"1749332499.7375","14:41:39.737","3","69","1.0","67","4","4","0","4","4"
"1749332500.2367","14:41:40.236","3","69","1.0","67","4","4","0","4","4"
"1749332500.7367","14:41:40.736","3","69","1.0","67","4","4","0","4","4"
"1749332501.237","14:41:41.237","3","69","1.0","67","4","4","0","4","4"
"1749332501.7362","14:41:41.736","3","69","1.0","67","4","4","0","4","4"
"1749332502.2362","14:41:42.236","3","69","1.0","67","4","4","0","4","4"
"1749332502.7364","14:41:42.736","3","69","1.0","67","4","4","0","4","4"
"1749332503.2356","14:41:43.235","3","69","1.0","67","4","4","0","4","4"
"1749332503.7355","14:41:43.735","3","69","1.0","67","4","4","0","4","4"
"1749332504.2356","14:41:44.235","3","69","1.0","67","4","4","0","4","4"
"1749332504.7356","14:41:44.735","3","69","1.0","67","4","4","0","4","4"
"1749332505.2358","14:41:45.235","3","69","1.0","67","4","4","0","4","4"
"1749332505.7359","14:41:45.735","3","69","1.0","67","4","4","0","4","4"
"1749332506.2353","14:41:46.235","3","69","1.0","67","4","4","0","4","4"
"1749332506.735","14:41:46.735","3","69","1.0","67","4","4","0","4","4"
"1749332507.2353","14:41:47.235","3","69","1.0","67","4","4","0","4","4"
"1749332507.7351","14:41:47.735","3","69","1.0","67","4","4","0","4","4"
"1749332508.2346","14:41:48.234","3","69","1.0","67","4","4","0","4","4"
"1749332508.7347","14:41:48.734","3","69","1.0","67","4","4","0","4","4"
"1749332509.2348","14:41:49.234","3","69","1.0","67","4","4","0","4","4"
"1749332509.7345","14:41:49.734","3","69","1.0","67","4","4","0","4","4"
"1749332510.2349","14:41:50.234","3","69","1.0","67","4","4","0","4","4"
"1749332510.7345","14:41:50.734","3","69","1.0","67","4","4","0","4","4"
"1749332511.234","14:41:51.234","3","69","1.0","67","4","4","0","4","4"
"1749332511.734","14:41:51.734","3","69","1.0","67","4","4","0","4","4"
"1749332512.2336","14:41:52.233","3","69","1.0","67","4","4","0","4","4"
"1749332512.7329","14:41:52.732","3","69","1.0","67","4","4","0","4","4"
"1749332513.2329","14:41:53.232","3","69","1.0","67","4","4","0","4","4"
"1749332513.7329","14:41:53.732","3","69","1.0","67","4","4","0","4","4"
"1749332514.2323","14:41:54.232","3","69","1.0","67","4","4","0","4","4"
"1749332514.7321","14:41:54.732","3","69","1.0","67","4","4","0","4","4"
"1749332515.2325","14:41:55.232","3","69","1.0","67","4","4","0","4","4"
"1749332515.7324","14:41:55.732","3","69","1.0","67","4","4","0","4","4"
"1749332516.2322","14:41:56.232","3","69","1.0","67","4","4","0","4","4"
"1749332516.732","14:41:56.732","3","69","1.0","67","4","4","0","4","4"
"1749332517.2319","14:41:57.231","3","69","1.0","67","4","4","0","4","4"
"1749332517.7317","14:41:57.731","3","69","1.0","67","4","4","0","4","4"
"1749332518.2315","14:41:58.231","3","69","1.0","67","4","4","0","4","4"
"1749332518.731","14:41:58.731","3","69","1.0","67","4","4","0","4","4"
"1749332519.2308","14:41:59.230","3","69","1.0","67","4","4","0","4","4"
"1749332519.731","14:41:59.731","3","69","1.0","67","4","4","0","4","4"
"1749332520.2305","14:42:00.230","3","69","1.0","67","4","4","0","4","4"
"1749332520.7301","14:42:00.730","3","69","1.0","67","4","4","0","4","4"
"1749332521.2305","14:42:01.230","3","69","1.0","67","4","4","0","4","4"
"1749332521.7304","14:42:01.730","3","69","1.0","67","4","4","0","4","4"
"1749332522.23","14:42:02.230","3","69","1.0","67","4","4","0","4","4"
"1749332522.7302","14:42:02.730","3","69","1.0","67","4","4","0","4","4"
"1749332523.2295","14:42:03.229","3","69","1.0","67","4","4","0","4","4"
"1749332523.7291","14:42:03.729","3","69","1.0","67","4","4","0","4","4"
"1749332524.2291","14:42:04.229","3","69","1.0","67","4","4","0","4","4"
"1749332524.7291","14:42:04.729","3","69","1.0","67","4","4","0","4","4"
"1749332525.2287","14:42:05.228","3","69","1.0","67","4","4","0","4","4"
"1749332525.7291","14:42:05.729","3","69","1.0","67","4","4","0","4","4"
"1749332526.2286","14:42:06.228","3","69","1.0","67","4","4","0","4","4"
"1749332526.7278","14:42:06.727","3","69","1.0","67","4","4","0","4","4"
"1749332527.2282","14:42:07.228","3","69","1.0","67","4","4","0","4","4"
"1749332527.7281","14:42:07.728","3","69","1.0","67","4","4","0","4","4"
"1749332528.2275","14:42:08.227","3","69","1.0","67","4","4","0","4","4"
"1749332528.7278","14:42:08.727","3","69","1.0","67","4","4","0","4","4"
"1749332529.2276","14:42:09.227","3","69","1.0","67","4","4","0","4","4"
"1749332529.7272","14:42:09.727","3","69","1.0","67","4","4","0","4","4"
"1749332530.2273","14:42:10.227","3","69","1.0","67","4","4","0","4","4"
"1749332530.727","14:42:10.727","3","69","1.0","67","4","4","0","4","4"
"1749332531.2264","14:42:11.226","3","69","1.0","67","4","4","0","4","4"
"1749332531.7267","14:42:11.726","3","69","1.0","67","4","4","0","4","4"
"1749332532.2265","14:42:12.226","3","69","1.0","67","4","4","0","4","4"
"1749332532.7261","14:42:12.726","3","69","1.0","67","4","4","0","4","4"
"1749332533.2262","14:42:13.226","3","69","1.0","67","4","4","0","4","4"
"1749332533.7266","14:42:13.726","3","69","1.0","67","4","4","0","4","4"
"1749332534.2266","14:42:14.226","3","69","1.0","67","4","4","0","4","4"
"1749332534.7261","14:42:14.726","3","69","1.0","67","4","4","0","4","4"
"1749332535.2263","14:42:15.226","3","69","1.0","67","4","4","0","4","4"
"1749332535.7259","14:42:15.725","3","69","1.0","67","4","4","0","4","4"
"1749332536.2256","14:42:16.225","3","69","1.0","67","4","4","0","4","4"
"1749332536.7258","14:42:16.725","3","69","1.0","67","4","4","0","4","4"
"1749332537.2252","14:42:17.225","3","69","1.0","67","4","4","0","4","4"
"1749332537.7249","14:42:17.724","3","69","1.0","67","4","4","0","4","4"
"1749332538.225","14:42:18.225","3","69","1.0","67","4","4","0","4","4"
"1749332538.7249","14:42:18.724","3","69","1.0","67","4","4","0","4","4"
"1749332539.2248","14:42:19.224","3","69","1.0","67","4","4","0","4","4"
"1749332539.7252","14:42:19.725","3","69","1.0","67","4","4","0","4","4"
"1749332540.2251","14:42:20.225","3","69","1.0","67","4","4","0","4","4"
"1749332540.7246","14:42:20.724","3","69","1.0","67","4","4","0","4","4"
"1749332541.2248","14:42:21.224","3","69","1.0","67","4","4","0","4","4"
"1749332541.7244","14:42:21.724","3","69","1.0","67","4","4","0","4","4"
"1749332542.2237","14:42:22.223","3","69","1.0","67","4","4","0","4","4"
"1749332542.7239","14:42:22.723","3","69","1.0","67","4","4","0","4","4"
"1749332543.2235","14:42:23.223","3","69","1.0","67","4","4","0","4","4"
"1749332543.723","14:42:23.723","3","69","1.0","67","4","4","0","4","4"
"1749332544.2236","14:42:24.223","3","69","1.0","67","4","4","0","4","4"
"1749332544.7238","14:42:24.723","3","69","1.0","67","4","4","0","4","4"
"1749332545.2235","14:42:25.223","3","69","1.0","67","4","4","0","4","4"
"1749332545.7237","14:42:25.723","3","69","1.0","67","4","4","0","4","4"
"1749332546.2234","14:42:26.223","3","69","1.0","67","4","4","0","4","4"
"1749332546.7228","14:42:26.722","3","69","1.0","67","4","4","0","4","4"
"1749332547.223","14:42:27.223","3","69","1.0","67","4","4","0","4","4"
"1749332547.7229","14:42:27.722","3","69","1.0","67","4","4","0","4","4"
"1749332548.2223","14:42:28.222","3","69","1.0","67","4","4","0","4","4"
"1749332548.7221","14:42:28.722","3","69","1.0","67","4","4","0","4","4"
"1749332549.2222","14:42:29.222","3","69","1.0","67","4","4","0","4","4"
"1749332549.7218","14:42:29.721","3","69","1.0","67","4","4","0","4","4"
"1749332550.2218","14:42:30.221","3","69","1.0","67","4","4","0","4","4"
"1749332550.7221","14:42:30.722","3","69","1.0","67","4","4","0","4","4"
"1749332551.2217","14:42:31.221","3","69","1.0","67","4","4","0","4","4"
"1749332551.7215","14:42:31.721","3","69","1.0","67","4","4","0","4","4"
"1749332552.2216","14:42:32.221","3","69","1.0","67","4","4","0","4","4"
"1749332552.7211","14:42:32.721","3","69","1.0","67","4","4","0","4","4"
"1749332553.2207","14:42:33.220","3","69","1.0","67","4","4","0","4","4"
"1749332553.721","14:42:33.721","3","69","1.0","67","4","4","0","4","4"
"1749332554.2202","14:42:34.220","3","69","1.0","67","4","4","0","4","4"
"1749332554.7196","14:42:34.719","3","69","1.0","67","4","4","0","4","4"
"1749332555.2199","14:42:35.219","3","69","1.0","67","4","4","0","4","4"
"1749332555.7197","14:42:35.719","3","69","1.0","67","4","4","0","4","4"
"1749332556.2192","14:42:36.219","3","69","1.0","67","4","4","0","4","4"
"1749332556.7194","14:42:36.719","3","69","1.0","67","4","4","0","4","4"
"1749332557.2189","14:42:37.218","3","69","1.0","67","4","4","0","4","4"
"1749332557.7182","14:42:37.718","3","69","1.0","67","4","4","0","4","4"
"1749332558.2182","14:42:38.218","3","69","1.0","67","4","4","0","4","4"
"1749332558.7184","14:42:38.718","3","69","1.0","67","4","4","0","4","4"
"1749332559.2179","14:42:39.217","3","69","1.0","67","4","4","0","4","4"
"1749332559.7181","14:42:39.718","3","69","1.0","67","4","4","0","4","4"
"1749332560.2179","14:42:40.217","3","69","1.0","67","4","4","0","4","4"
"1749332560.7176","14:42:40.717","3","69","1.0","67","4","4","0","4","4"
"1749332561.2176","14:42:41.217","3","69","1.0","67","4","4","0","4","4"
"1749332561.7174","14:42:41.717","3","69","1.0","67","4","4","0","4","4"
"1749332562.2167","14:42:42.216","3","69","1.0","67","4","4","0","4","4"
"1749332562.7167","14:42:42.716","3","69","1.0","67","4","4","0","4","4"
"1749332563.2169","14:42:43.216","3","69","1.0","67","4","4","0","4","4"
"1749332563.7165","14:42:43.716","3","69","1.0","67","4","4","0","4","4"
"1749332564.2162","14:42:44.216","3","69","1.0","67","4","4","0","4","4"
"1749332564.7164","14:42:44.716","3","69","1.0","67","4","4","0","4","4"
"1749332565.2157","14:42:45.215","3","69","1.0","67","4","4","0","4","4"
"1749332565.7153","14:42:45.715","3","69","1.0","67","4","4","0","4","4"
"1749332566.2157","14:42:46.215","3","69","1.0","67","4","4","0","4","4"
"1749332566.7152","14:42:46.715","3","69","1.0","67","4","4","0","4","4"
"1749332567.2152","14:42:47.215","3","69","1.0","67","4","4","0","4","4"
"1749332567.7156","14:42:47.715","3","69","1.0","67","4","4","0","4","4"
"1749332568.2155","14:42:48.215","3","69","1.0","67","4","4","0","4","4"
"1749332568.7153","14:42:48.715","3","69","1.0","67","4","4","0","4","4"
"1749332569.2155","14:42:49.215","3","69","1.0","67","4","4","0","4","4"
"1749332569.7148","14:42:49.714","3","69","1.0","67","4","4","0","4","4"
"1749332570.2148","14:42:50.214","3","69","1.0","67","4","4","0","4","4"
"1749332570.7152","14:42:50.715","3","69","1.0","67","4","4","0","4","4"
"1749332571.2147","14:42:51.214","3","69","1.0","67","4","4","0","4","4"
"1749332571.7143","14:42:51.714","3","69","1.0","67","4","4","0","4","4"
"1749332572.2142","14:42:52.214","3","69","1.0","67","4","4","0","4","4"
"1749332572.714","14:42:52.714","3","69","1.0","67","4","4","0","4","4"
"1749332573.214","14:42:53.214","3","69","1.0","67","4","4","0","4","4"
"1749332573.7143","14:42:53.714","3","69","1.0","67","4","4","0","4","4"
"1749332574.2137","14:42:54.213","3","69","1.0","67","4","4","0","4","4"
"1749332574.7131","14:42:54.713","3","69","1.0","67","4","4","0","4","4"
"1749332575.2136","14:42:55.213","3","69","1.0","67","4","4","0","4","4"
"1749332575.7136","14:42:55.713","3","69","1.0","67","4","4","0","4","4"
"1749332576.2126","14:42:56.212","3","69","1.0","67","4","4","0","4","4"
"1749332576.7127","14:42:56.712","3","69","1.0","67","4","4","0","4","4"
"1749332577.2128","14:42:57.212","3","69","1.0","67","4","4","0","4","4"
"1749332577.7122","14:42:57.712","3","69","1.0","67","4","4","0","4","4"
"1749332578.2125","14:42:58.212","3","69","1.0","67","4","4","0","4","4"
"1749332578.7125","14:42:58.712","3","69","1.0","67","4","4","0","4","4"
"1749332579.2119","14:42:59.211","3","69","1.0","67","4","4","0","4","4"
"1749332579.7118","14:42:59.711","3","69","1.0","67","4","4","0","4","4"
"1749332580.212","14:43:00.212","3","69","1.0","67","4","4","0","4","4"
"1749332580.7118","14:43:00.711","3","69","1.0","67","4","4","0","4","4"
"1749332581.2119","14:43:01.211","3","69","1.0","67","4","4","0","4","4"
"1749332581.712","14:43:01.712","3","69","1.0","67","4","4","0","4","4"
"1749332582.2112","14:43:02.211","3","69","1.0","67","4","4","0","4","4"
"1749332582.7111","14:43:02.711","3","69","1.0","67","4","4","0","4","4"
"1749332583.2113","14:43:03.211","3","69","1.0","67","4","4","0","4","4"
"1749332583.7106","14:43:03.710","3","69","1.0","67","4","4","0","4","4"
"1749332584.21","14:43:04.210","3","69","1.0","67","4","4","0","4","4"
"1749332584.7104","14:43:04.710","3","69","1.0","67","4","4","0","4","4"
"1749332585.2097","14:43:05.209","3","69","1.0","67","4","4","0","4","4"
"1749332585.7095","14:43:05.709","3","69","1.0","67","4","4","0","4","4"
"1749332586.2098","14:43:06.209","3","69","1.0","67","4","4","0","4","4"
"1749332586.7095","14:43:06.709","3","69","1.0","67","4","4","0","4","4"
"1749332587.2097","14:43:07.209","3","69","1.0","67","4","4","0","4","4"
"1749332587.7099","14:43:07.709","3","69","1.0","67","4","4","0","4","4"
"1749332588.2094","14:43:08.209","3","69","1.0","67","4","4","0","4","4"
"1749332588.709","14:43:08.709","3","69","1.0","67","4","4","0","4","4"
"1749332589.209","14:43:09.209","3","69","1.0","67","4","4","0","4","4"
"1749332589.7089","14:43:09.708","3","69","1.0","67","4","4","0","4","4"
"1749332590.2083","14:43:10.208","3","69","1.0","67","4","4","0","4","4"
"1749332590.7087","14:43:10.708","3","69","1.0","67","4","4","0","4","4"
"1749332591.2088","14:43:11.208","3","69","1.0","67","4","4","0","4","4"
"1749332591.7082","14:43:11.708","3","69","1.0","67","4","4","0","4","4"
"1749332592.2081","14:43:12.208","3","69","1.0","67","4","4","0","4","4"
"1749332592.7082","14:43:12.708","3","69","1.0","67","4","4","0","4","4"
"1749332593.2076","14:43:13.207","3","69","1.0","67","4","4","0","4","4"
"1749332593.7076","14:43:13.707","3","69","1.0","67","4","4","0","4","4"
"1749332594.2075","14:43:14.207","3","69","1.0","67","4","4","0","4","4"
"1749332594.7069","14:43:14.706","3","69","1.0","67","4","4","0","4","4"
"1749332595.2071","14:43:15.207","3","69","1.0","67","4","4","0","4","4"
"1749332595.7076","14:43:15.707","3","69","1.0","67","4","4","0","4","4"
"1749332596.207","14:43:16.207","3","69","1.0","67","4","4","0","4","4"
"1749332596.707","14:43:16.707","3","69","1.0","67","4","4","0","4","4"
"1749332597.2069","14:43:17.206","3","69","1.0","67","4","4","0","4","4"
"1749332597.7063","14:43:17.706","3","69","1.0","67","4","4","0","4","4"
"1749332598.206","14:43:18.206","3","69","1.0","67","4","4","0","4","4"
"1749332598.7062","14:43:18.706","3","69","1.0","67","4","4","0","4","4"
"1749332599.2058","14:43:19.205","3","69","1.0","67","4","4","0","4","4"
