Timestamp,Local time,Active Focus,Focus,Active Engagement,Engagement,Active Excitement,Excitement,Active Interest,Interest,Active Relaxation,Relaxation,Active Stress,Stress
1749333572.3857,14:59:32.385,true,0.718673,true,0.13857,true,0.179646,true,0.440267,true,0.206456,true,0.251792
1749333572.8857,14:59:32.885,true,0.715913,true,0.121654,true,0.180158,true,0.444965,true,0.21982,true,0.251822
1749333573.3856,14:59:33.385,true,0.72658,true,0.121816,true,0.180271,true,0.452506,true,0.248297,true,0.252369
1749333573.8851,14:59:33.885,true,0.733567,true,0.125503,true,0.180229,true,0.460284,true,0.280832,true,0.279732
1749333574.3849,14:59:34.384,true,0.732828,true,0.125662,true,0.179863,true,0.463642,true,0.280849,true,0.282947
1749333574.8851,14:59:34.885,true,0.737246,true,0.11258,true,0.178402,true,0.461875,true,0.250446,true,0.283238
1749333575.3848,14:59:35.384,true,0.750247,true,0.11275,true,0.176266,true,0.455641,true,0.250471,true,0.294243
1749333575.8844,14:59:35.884,true,0.764582,true,0.151805,true,0.175504,true,0.448112,true,0.262605,true,0.296995
1749333576.3842,14:59:36.384,true,0.781535,true,0.197343,true,0.175176,true,0.441985,true,0.277575,true,0.297008
1749333576.8839,14:59:36.883,true,0.795999,true,0.2037,true,0.175213,true,0.437871,true,0.277785,true,0.290827
1749333577.3835,14:59:37.383,true,0.808371,true,0.203794,true,0.178453,true,0.436956,true,0.27761,true,0.289639
1749333577.8835,14:59:37.883,true,0.818058,true,0.201488,true,0.187305,true,0.440366,true,0.27782,true,0.290858
1749333578.383,14:59:38.383,true,0.815474,true,0.186556,true,0.187423,true,0.447208,true,0.308244,true,0.298929
1749333578.8826,14:59:38.882,true,0.805865,true,0.159432,true,0.188823,true,0.455174,true,0.351644,true,0.336909
1749333579.3831,14:59:39.383,true,0.796403,true,0.15956,true,0.189438,true,0.461077,true,0.35165,true,0.340428
1749333579.8831,14:59:39.883,true,0.782431,true,0.177503,true,0.200722,true,0.46451,true,0.357664,true,0.342678
1749333580.3827,14:59:40.382,true,0.763575,true,0.217719,true,0.234511,true,0.471996,true,0.396208,true,0.37208
1749333580.883,14:59:40.883,true,0.745672,true,0.255392,true,0.266045,true,0.488979,true,0.46538,true,0.404887
1749333581.3826,14:59:41.382,true,0.728822,true,0.255455,true,0.301224,true,0.507729,true,0.48576,true,0.417794
1749333581.882,14:59:41.882,true,0.715354,true,0.252767,true,0.354426,true,0.518819,true,0.485748,true,0.425278
1749333582.3821,14:59:42.382,true,0.70939,true,0.24165,true,0.410593,true,0.538056,true,0.473866,true,0.425272
1749333582.8822,14:59:42.882,true,0.703958,true,0.238762,true,0.461338,true,0.584929,true,0.46333,true,0.423628
1749333583.3816,14:59:43.381,true,0.699017,true,0.221153,true,0.512456,true,0.634139,true,0.427255,true,0.417223
1749333583.8819,14:59:43.881,true,0.680162,true,0.221235,true,0.560544,true,0.65488,true,0.387106,true,0.395594
1749333584.3817,14:59:44.381,true,0.646406,true,0.25501,true,0.583037,true,0.636567,true,0.381415,true,0.389873
1749333584.8809,14:59:44.880,true,0.606528,true,0.255073,true,0.589906,true,0.594584,true,0.377179,true,0.379783
1749333585.3812,14:59:45.381,true,0.569368,true,0.219329,true,0.589864,true,0.561967,true,0.374759,true,0.373337
1749333585.8811,14:59:45.881,true,0.53653,true,0.219412,true,0.579679,true,0.539655,true,0.332327,true,0.36559
1749333586.3803,14:59:46.380,true,0.515302,true,0.236056,true,0.562659,true,0.518208,true,0.296941,true,0.345211
1749333586.8804,14:59:46.880,true,0.510056,true,0.244409,true,0.543075,true,0.494824,true,0.290471,true,0.344578
1749333587.3804,14:59:47.380,true,0.515329,true,0.244477,true,0.528098,true,0.474856,true,0.280571,true,0.340972
1749333587.88,14:59:47.880,true,0.520072,true,0.218739,true,0.513015,true,0.461106,true,0.265961,true,0.32449
1749333588.3803,14:59:48.380,true,0.524337,true,0.21865,true,0.501326,true,0.453925,true,0.265982,true,0.324497
1749333588.8803,14:59:48.880,true,0.514788,true,0.216946,true,0.48624,true,0.450788,true,0.299741,true,0.342318
1749333589.3797,14:59:49.379,true,0.497665,true,0.209493,true,0.46952,true,0.449426,true,0.328968,true,0.372356
1749333589.8796,14:59:49.879,true,0.474532,true,0.208383,true,0.438934,true,0.448609,true,0.329286,true,0.395086
1749333590.3796,14:59:50.379,true,0.453803,true,0.184116,true,0.406735,true,0.448188,true,0.346156,true,0.403817
1749333590.879,14:59:50.879,true,0.44291,true,0.179488,true,0.371695,true,0.44793,true,0.346162,true,0.403814
1749333591.3792,14:59:51.379,true,0.454142,true,0.1796,true,0.33918,true,0.446288,true,0.332777,true,0.398145
1749333591.8794,14:59:51.879,true,0.455755,true,0.209792,true,0.308786,true,0.442757,true,0.32116,true,0.390252
1749333592.379,14:59:52.379,true,0.462526,true,0.209882,true,0.28321,true,0.442361,true,0.317707,true,0.386073
1749333592.8785,14:59:52.878,true,0.468633,true,0.207789,true,0.267081,true,0.44526,true,0.297399,true,0.386072
1749333593.3785,14:59:53.378,true,0.451438,true,0.204583,true,0.253203,true,0.447993,true,0.244822,true,0.350363
1749333593.8783,14:59:53.878,true,0.430478,true,0.202336,true,0.236344,true,0.44951,true,0.244848,true,0.350367
1749333594.378,14:59:54.378,true,0.401317,true,0.202601,true,0.220084,true,0.450781,true,0.251255,true,0.349861
1749333594.878,14:59:54.878,true,0.375656,true,0.202696,true,0.210542,true,0.450092,true,0.256858,true,0.352066
1749333595.3778,14:59:55.377,true,0.353145,true,0.232469,true,0.204712,true,0.446187,true,0.269165,true,0.349867
1749333595.8775,14:59:55.877,true,0.333432,true,0.263772,true,0.196247,true,0.441715,true,0.269185,true,0.339573
1749333596.3781,14:59:56.378,true,0.331612,true,0.296257,true,0.187609,true,0.439255,true,0.268072,true,0.332745
1749333596.8782,14:59:56.878,true,0.359954,true,0.299129,true,0.180822,true,0.44033,true,0.264347,true,0.332751
1749333597.3775,14:59:57.377,true,0.386329,true,0.30036,true,0.178726,true,0.442839,true,0.264368,true,0.332756
1749333597.8775,14:59:57.877,true,0.410654,true,0.302344,true,0.178762,true,0.446072,true,0.236603,true,0.325894
1749333598.3771,14:59:58.377,true,0.422436,true,0.303268,true,0.182663,true,0.451697,true,0.232537,true,0.323586
1749333598.8766,14:59:58.876,true,0.413952,true,0.303308,true,0.186611,true,0.457475,true,0.232567,true,0.311471
1749333599.377,14:59:59.377,true,0.400932,true,0.301831,true,0.187659,true,0.459886,true,0.241333,true,0.311481
1749333599.877,14:59:59.877,true,0.389334,true,0.301872,true,0.189083,true,0.456789,true,0.241361,true,0.311681
1749333600.3765,15:00:00.376,true,0.379005,true,0.305519,true,0.189116,true,0.449594,true,0.237942,true,0.314596
1749333600.8765,15:00:00.876,true,0.377792,true,0.325571,true,0.186996,true,0.443465,true,0.237841,true,0.321058
1749333601.3763,15:00:01.376,true,0.382681,true,0.325604,true,0.18703,true,0.440145,true,0.237869,true,0.324871
1749333601.8756,15:00:01.875,true,0.391014,true,0.289426,true,0.191039,true,0.439096,true,0.252405,true,0.324878
1749333602.3756,15:00:02.375,true,0.404102,true,0.288538,true,0.191071,true,0.440109,true,0.252517,true,0.320575
1749333602.8759,15:00:02.875,true,0.419415,true,0.288585,true,0.190516,true,0.444044,true,0.268272,true,0.313379
1749333603.3753,15:00:03.375,true,0.433332,true,0.283583,true,0.188465,true,0.448775,true,0.299646,true,0.313389
1749333603.8753,15:00:03.875,true,0.445948,true,0.255909,true,0.183975,true,0.449959,true,0.29966,true,0.318335
1749333604.3756,15:00:04.375,true,0.450892,true,0.210275,true,0.178982,true,0.447066,true,0.299636,true,0.318343
1749333604.875,15:00:04.875,true,0.45535,true,0.165711,true,0.170592,true,0.444639,true,0.289336,true,0.317384
1749333605.375,15:00:05.375,true,0.450758,true,0.136524,true,0.163571,true,0.443694,true,0.289351,true,0.317393
1749333605.8751,15:00:05.875,true,0.443666,true,0.118824,true,0.158712,true,0.443292,true,0.298701,true,0.329779
1749333606.3743,15:00:06.374,true,0.437304,true,0.110259,true,0.158754,true,0.442458,true,0.312744,true,0.332447
1749333606.8743,15:00:06.874,true,0.436647,true,0.110432,true,0.17634,true,0.451135,true,0.312755,true,0.332452
1749333607.3748,15:00:07.374,true,0.439015,true,0.117005,true,0.216188,true,0.496831,true,0.31363,true,0.307744
1749333607.874,15:00:07.874,true,0.441149,true,0.127589,true,0.272754,true,0.575788,true,0.339451,true,0.303409
1749333608.3739,15:00:08.373,true,0.440108,true,0.142967,true,0.324628,true,0.650254,true,0.339458,true,0.3029
1749333608.8742,15:00:08.874,true,0.438606,true,0.165693,true,0.343053,true,0.685923,true,0.323971,true,0.302369
1749333609.3738,15:00:09.373,true,0.441179,true,0.182283,true,0.344813,true,0.675524,true,0.32398,true,0.30238
1749333609.8736,15:00:09.873,true,0.440137,true,0.19492,true,0.352015,true,0.634368,true,0.350757,true,0.322768
1749333610.3739,15:00:10.373,true,0.439201,true,0.198339,true,0.387233,true,0.588311,true,0.398343,true,0.363479
1749333610.8733,15:00:10.873,true,0.436037,true,0.20982,true,0.399691,true,0.548565,true,0.448655,true,0.408852
1749333611.3734,15:00:11.373,true,0.432332,true,0.20991,true,0.412262,true,0.525734,true,0.470425,true,0.45311
1749333611.8737,15:00:11.873,true,0.431073,true,0.199941,true,0.434185,true,0.540485,true,0.470416,true,0.453098
1749333612.3729,15:00:12.372,true,0.42749,true,0.200038,true,0.449798,true,0.586399,true,0.466044,true,0.444442
1749333612.8723,15:00:12.872,true,0.423294,true,0.206621,true,0.480601,true,0.632737,true,0.448872,true,0.420855
1749333613.3726,15:00:13.372,true,0.408159,true,0.206713,true,0.507607,true,0.652067,true,0.446871,true,0.394824
1749333613.872,15:00:13.872,true,0.385919,true,0.184735,true,0.538995,true,0.636024,true,0.442018,true,0.394822
1749333614.3714,15:00:14.371,true,0.367476,true,0.160809,true,0.556666,true,0.597862,true,0.439685,true,0.40108
1749333614.8719,15:00:14.871,true,0.340728,true,0.158506,true,0.563304,true,0.559686,true,0.439114,true,0.401077
1749333615.3718,15:00:15.371,true,0.317497,true,0.158635,true,0.563666,true,0.527744,true,0.424179,true,0.380687
1749333615.8712,15:00:15.871,true,0.298909,true,0.158764,true,0.563236,true,0.502062,true,0.41969,true,0.365044
1749333616.3711,15:00:16.371,true,0.293308,true,0.15725,true,0.55815,true,0.482865,true,0.419687,true,0.365046
1749333616.8713,15:00:16.871,true,0.293114,true,0.154648,true,0.554649,true,0.470332,true,0.442192,true,0.398282
1749333617.3707,15:00:17.370,true,0.292944,true,0.151292,true,0.55169,true,0.462265,true,0.447628,true,0.405749
1749333617.871,15:00:17.871,true,0.292796,true,0.151428,true,0.541497,true,0.456808,true,0.453978,true,0.441643
1749333618.3713,15:00:18.371,true,0.291595,true,0.138934,true,0.52662,true,0.454952,true,0.453971,true,0.444926
1749333618.8709,15:00:18.870,true,0.290521,true,0.118523,true,0.51769,true,0.456242,true,0.445154,true,0.444915
1749333619.3712,15:00:19.371,true,0.289563,true,0.118688,true,0.517668,true,0.459089,true,0.353859,true,0.390643
1749333619.8714,15:00:19.871,true,0.299558,true,0.147659,true,0.521287,true,0.476143,true,0.353864,true,0.375892
1749333620.3709,15:00:20.370,true,0.327242,true,0.186745,true,0.527656,true,0.529799,true,0.361269,true,0.363135
1749333620.8708,15:00:20.870,true,0.353232,true,0.215703,true,0.541542,true,0.604796,true,0.370456,true,0.363137
1749333621.3712,15:00:21.371,true,0.377392,true,0.215789,true,0.541514,true,0.661619,true,0.394053,true,0.382528
1749333621.8703,15:00:21.870,true,0.39123,true,0.193155,true,0.530064,true,0.674042,true,0.394053,true,0.382527
1749333622.3701,15:00:22.370,true,0.398216,true,0.17885,true,0.513218,true,0.642268,true,0.359988,true,0.351026
1749333622.8703,15:00:22.870,true,0.404539,true,0.178963,true,0.513197,true,0.59526,true,0.312348,true,0.313145
1749333623.3698,15:00:23.369,true,0.39991,true,0.199027,true,0.526911,true,0.580213,true,0.279311,true,0.282024
1749333623.8694,15:00:23.869,true,0.393437,true,0.254853,true,0.526887,true,0.595475,true,0.266188,true,0.269271
1749333624.3694,15:00:24.369,true,0.387644,true,0.255075,true,0.520085,true,0.615387,true,0.266209,true,0.269294
1749333624.8689,15:00:24.868,true,0.382461,true,0.255137,true,0.496503,true,0.616824,true,0.27189,true,0.308119
1749333625.3683,15:00:25.368,true,0.377821,true,0.241686,true,0.471607,true,0.59548,true,0.318527,true,0.353644
1749333625.8685,15:00:25.868,true,0.371544,true,0.229187,true,0.449549,true,0.564353,true,0.318537,true,0.353647
1749333626.3678,15:00:26.367,true,0.362148,true,0.2126,true,0.444031,true,0.536769,true,0.286506,true,0.340855
1749333626.8676,15:00:26.867,true,0.345489,true,0.206569,true,0.442372,true,0.510852,true,0.273734,true,0.332599
1749333627.3679,15:00:27.367,true,0.334946,true,0.210871,true,0.437566,true,0.489452,true,0.266945,true,0.331085
1749333627.8678,15:00:27.867,true,0.331253,true,0.21096,true,0.432783,true,0.477269,true,0.259267,true,0.324967
1749333628.3672,15:00:28.367,true,0.327952,true,0.21105,true,0.43085,true,0.476158,true,0.24668,true,0.307366
1749333628.8672,15:00:28.867,true,0.33513,true,0.197618,true,0.421737,true,0.482427,true,0.246706,true,0.293292
1749333629.3671,15:00:29.367,true,0.341656,true,0.177341,true,0.409089,true,0.490767,true,0.251399,true,0.293307
1749333629.8667,15:00:29.866,true,0.347583,true,0.175125,true,0.396956,true,0.501019,true,0.251423,true,0.293321
1749333630.3669,15:00:30.366,true,0.333146,true,0.17524,true,0.384109,true,0.510885,true,0.259119,true,0.298568
1749333630.8669,15:00:30.866,true,0.338054,true,0.20718,true,0.367938,true,0.517628,true,0.269844,true,0.302711
1749333631.3665,15:00:31.366,true,0.342503,true,0.244399,true,0.348492,true,0.518654,true,0.269864,true,0.306948
1749333631.8665,15:00:31.866,true,0.342723,true,0.245316,true,0.329531,true,0.514455,true,0.25942,true,0.31515
1749333632.3664,15:00:32.366,true,0.364886,true,0.245384,true,0.307099,true,0.50681,true,0.257944,true,0.324964
1749333632.8659,15:00:32.865,true,0.389339,true,0.244394,true,0.28901,true,0.497194,true,0.253566,true,0.324971
1749333633.3657,15:00:33.365,true,0.418307,true,0.237361,true,0.280413,true,0.48777,true,0.257991,true,0.323794
1749333633.8658,15:00:33.865,true,0.441156,true,0.237433,true,0.265828,true,0.48057,true,0.268332,true,0.307436
1749333634.3652,15:00:34.365,true,0.454872,true,0.242056,true,0.255978,true,0.476165,true,0.287879,true,0.306382
1749333634.8656,15:00:34.865,true,0.465929,true,0.290274,true,0.251031,true,0.471457,true,0.291085,true,0.307458
1749333635.3655,15:00:35.365,true,0.482564,true,0.354385,true,0.251048,true,0.463531,true,0.2911,true,0.319607
1749333635.8649,15:00:35.864,true,0.498085,true,0.403944,true,0.258054,true,0.45289,true,0.279053,true,0.328912
1749333636.3649,15:00:36.364,true,0.497397,true,0.445916,true,0.260593,true,0.443654,true,0.261645,true,0.328919
1749333636.8654,15:00:36.865,true,0.497187,true,0.446702,true,0.264803,true,0.439263,true,0.248752,true,0.329111
1749333637.3648,15:00:37.364,true,0.513641,true,0.44687,true,0.269654,true,0.438764,true,0.243487,true,0.339964
1749333637.8644,15:00:37.864,true,0.546453,true,0.490545,true,0.271125,true,0.44154,true,0.241105,true,0.339969
1749333638.3647,15:00:38.364,true,0.554426,true,0.532361,true,0.271138,true,0.448223,true,0.223719,true,0.338203
1749333638.8645,15:00:38.864,true,0.545116,true,0.592967,true,0.271052,true,0.456605,true,0.223752,true,0.338208
1749333639.3642,15:00:39.364,true,0.536709,true,0.592954,true,0.269592,true,0.46417,true,0.232918,true,0.343868
1749333639.8644,15:00:39.864,true,0.543528,true,0.558205,true,0.263149,true,0.468591,true,0.259696,true,0.349151
1749333640.3638,15:00:40.363,true,0.54965,true,0.546431,true,0.251159,true,0.470125,true,0.266123,true,0.350376
1749333640.8635,15:00:40.863,true,0.548453,true,0.546426,true,0.239066,true,0.467246,true,0.270129,true,0.350379
1749333641.3635,15:00:41.363,true,0.543696,true,0.602625,true,0.22701,true,0.458921,true,0.290775,true,0.359003
1749333641.8631,15:00:41.863,true,0.555644,true,0.620461,true,0.214035,true,0.449659,true,0.303866,true,0.377045
1749333642.363,15:00:42.363,true,0.566342,true,0.635798,true,0.205413,true,0.446778,true,0.305129,true,0.392807
1749333642.8632,15:00:42.863,true,0.556072,true,0.650515,true,0.201061,true,0.453157,true,0.348477,true,0.392805
1749333643.3628,15:00:43.362,true,0.540906,true,0.65049,true,0.199383,true,0.464762,true,0.348483,true,0.382273
1749333643.8624,15:00:43.862,true,0.52719,true,0.634475,true,0.197257,true,0.471945,true,0.332684,true,0.356032
1749333644.3628,15:00:44.362,true,0.525365,true,0.466277,true,0.192908,true,0.469664,true,0.291322,true,0.341611
1749333644.8622,15:00:44.862,true,0.520591,true,0.334172,true,0.189899,true,0.461946,true,0.291337,true,0.341615
1749333645.3619,15:00:45.361,true,0.51629,true,0.295254,true,0.188972,true,0.45694,true,0.30124,true,0.34162
1749333645.8621,15:00:45.862,true,0.512418,true,0.293589,true,0.189167,true,0.458589,true,0.308679,true,0.339402
1749333646.3619,15:00:46.361,true,0.511999,true,0.274598,true,0.189159,true,0.463466,true,0.311401,true,0.339406
1749333646.8618,15:00:46.861,true,0.507654,true,0.253499,true,0.189191,true,0.465876,true,0.311412,true,0.345775
1749333647.3616,15:00:47.361,true,0.50289,true,0.251215,true,0.188205,true,0.462469,true,0.334711,true,0.387283
1749333647.8614,15:00:47.861,true,0.494843,true,0.247017,true,0.186835,true,0.456633,true,0.348185,true,0.392861
1749333648.3609,15:00:48.360,true,0.478403,true,0.21539,true,0.186219,true,0.455247,true,0.348191,true,0.392859
1749333648.8609,15:00:48.860,true,0.455072,true,0.176975,true,0.18201,true,0.455911,true,0.295963,true,0.357744
1749333649.3611,15:00:49.361,true,0.434241,true,0.165615,true,0.180927,true,0.454395,true,0.249386,true,0.333564
1749333649.8604,15:00:49.860,true,0.415689,true,0.165739,true,0.180962,true,0.450098,true,0.233582,true,0.327805
1749333650.3604,15:00:50.360,true,0.399813,true,0.166055,true,0.183008,true,0.4462,true,0.216372,true,0.319101
1749333650.8604,15:00:50.860,true,0.391965,true,0.178417,true,0.183042,true,0.443306,true,0.201146,true,0.302138
1749333651.3599,15:00:51.359,true,0.393199,true,0.203266,true,0.182819,true,0.440269,true,0.193334,true,0.289854
1749333651.8597,15:00:51.859,true,0.403403,true,0.210174,true,0.180127,true,0.436769,true,0.171981,true,0.27975
1749333652.3597,15:00:52.359,true,0.412351,true,0.217605,true,0.175746,true,0.433868,true,0.169086,true,0.279474
1749333652.8594,15:00:52.859,true,0.411243,true,0.222884,true,0.170743,true,0.433209,true,0.169143,true,0.279787
