Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1749333631.0543,15:00:31.054,neutral,neutral,0.0,laugh,0.21288
1749333631.0856,15:00:31.085,neutral,neutral,0.0,laugh,0.21288
1749333631.117,15:00:31.117,neutral,neutral,0.0,laugh,0.208507
1749333631.1483,15:00:31.148,neutral,neutral,0.0,laugh,0.208507
1749333631.1797,15:00:31.179,neutral,neutral,0.0,laugh,0.208507
1749333631.2108,15:00:31.210,neutral,neutral,0.0,laugh,0.208507
1749333631.2419,15:00:31.241,neutral,frown,0.146876,neutral,0.0
1749333631.2731,15:00:31.273,neutral,frown,0.146876,neutral,0.0
1749333631.3042,15:00:31.304,neutral,frown,0.146876,neutral,0.0
1749333631.3354,15:00:31.335,neutral,frown,0.146876,neutral,0.0
1749333631.3665,15:00:31.366,neutral,frown,0.11183,neutral,0.0
1749333631.3978,15:00:31.397,neutral,frown,0.11183,neutral,0.0
1749333631.4292,15:00:31.429,neutral,frown,0.11183,neutral,0.0
1749333631.4605,15:00:31.460,neutral,frown,0.11183,neutral,0.0
1749333631.4919,15:00:31.491,neutral,frown,0.095135,neutral,0.0
1749333631.5232,15:00:31.523,neutral,frown,0.095135,neutral,0.0
1749333631.5545,15:00:31.554,neutral,frown,0.095135,neutral,0.0
1749333631.5857,15:00:31.585,neutral,frown,0.095135,neutral,0.0
1749333631.6168,15:00:31.616,neutral,frown,0.061203,neutral,0.0
1749333631.648,15:00:31.648,neutral,frown,0.061203,neutral,0.0
1749333631.6791,15:00:31.679,neutral,frown,0.061203,neutral,0.0
1749333631.7102,15:00:31.710,neutral,frown,0.061203,neutral,0.0
1749333631.7414,15:00:31.741,neutral,frown,0.069637,neutral,0.0
1749333631.7725,15:00:31.772,neutral,frown,0.069637,neutral,0.0
1749333631.8039,15:00:31.803,neutral,frown,0.069637,neutral,0.0
1749333631.8352,15:00:31.835,neutral,frown,0.069637,neutral,0.0
1749333631.8665,15:00:31.866,neutral,frown,0.077982,neutral,0.0
1749333631.8979,15:00:31.897,neutral,frown,0.077982,neutral,0.0
1749333631.9292,15:00:31.929,neutral,frown,0.077982,neutral,0.0
1749333631.9604,15:00:31.960,neutral,frown,0.077982,neutral,0.0
1749333631.9915,15:00:31.991,neutral,frown,0.091786,neutral,0.0
1749333632.0226,15:00:32.022,neutral,frown,0.091786,neutral,0.0
1749333632.0538,15:00:32.053,neutral,frown,0.091786,neutral,0.0
1749333632.0849,15:00:32.084,neutral,frown,0.091786,neutral,0.0
1749333632.1161,15:00:32.116,neutral,frown,0.067058,neutral,0.0
1749333632.1472,15:00:32.147,neutral,frown,0.067058,neutral,0.0
1749333632.1785,15:00:32.178,neutral,frown,0.067058,neutral,0.0
1749333632.2099,15:00:32.209,neutral,frown,0.067058,neutral,0.0
1749333632.2412,15:00:32.241,neutral,frown,0.098479,neutral,0.0
1749333632.2725,15:00:32.272,neutral,frown,0.098479,neutral,0.0
1749333632.3039,15:00:32.303,neutral,frown,0.098479,neutral,0.0
1749333632.3352,15:00:32.335,neutral,frown,0.098479,neutral,0.0
1749333632.3664,15:00:32.366,neutral,frown,0.097281,neutral,0.0
1749333632.3975,15:00:32.397,neutral,frown,0.097281,neutral,0.0
1749333632.4286,15:00:32.428,neutral,frown,0.097281,neutral,0.0
1749333632.4598,15:00:32.459,neutral,frown,0.097281,neutral,0.0
1749333632.4909,15:00:32.490,neutral,frown,0.068177,neutral,0.0
1749333632.5223,15:00:32.522,neutral,frown,0.068177,neutral,0.0
1749333632.5536,15:00:32.553,neutral,frown,0.068177,neutral,0.0
1749333632.5849,15:00:32.584,neutral,frown,0.068177,neutral,0.0
1749333632.6163,15:00:32.616,blink,frown,0.500365,neutral,0.0
1749333632.6476,15:00:32.647,blink,frown,0.500365,neutral,0.0
1749333632.679,15:00:32.679,blink,frown,0.500365,neutral,0.0
1749333632.7102,15:00:32.710,blink,frown,0.500365,neutral,0.0
1749333632.7413,15:00:32.741,blink,frown,0.703791,neutral,0.0
1749333632.7725,15:00:32.772,neutral,frown,0.703791,neutral,0.0
1749333632.8036,15:00:32.803,neutral,frown,0.703791,neutral,0.0
1749333632.8348,15:00:32.834,neutral,frown,0.703791,neutral,0.0
1749333632.8659,15:00:32.865,neutral,frown,0.886631,neutral,0.0
1749333632.897,15:00:32.897,neutral,frown,0.886631,neutral,0.0
1749333632.9284,15:00:32.928,neutral,frown,0.886631,neutral,0.0
1749333632.9597,15:00:32.959,neutral,frown,0.886631,neutral,0.0
1749333632.9911,15:00:32.991,neutral,frown,1.0,neutral,0.0
1749333633.0224,15:00:33.022,neutral,frown,1.0,neutral,0.0
1749333633.0537,15:00:33.053,neutral,frown,1.0,neutral,0.0
1749333633.0849,15:00:33.084,neutral,frown,1.0,neutral,0.0
1749333633.116,15:00:33.116,neutral,frown,0.562739,neutral,0.0
1749333633.1472,15:00:33.147,neutral,frown,0.562739,neutral,0.0
1749333633.1783,15:00:33.178,neutral,frown,0.562739,neutral,0.0
1749333633.2094,15:00:33.209,neutral,frown,0.562739,neutral,0.0
1749333633.2406,15:00:33.240,neutral,frown,0.189067,neutral,0.0
1749333633.2717,15:00:33.271,neutral,frown,0.189067,neutral,0.0
1749333633.3031,15:00:33.303,neutral,frown,0.189067,neutral,0.0
1749333633.3344,15:00:33.334,neutral,frown,0.189067,neutral,0.0
1749333633.3657,15:00:33.365,neutral,frown,0.222927,neutral,0.0
1749333633.3971,15:00:33.397,neutral,frown,0.222927,neutral,0.0
1749333633.4284,15:00:33.428,neutral,frown,0.222927,neutral,0.0
1749333633.4597,15:00:33.459,neutral,frown,0.222927,neutral,0.0
1749333633.4909,15:00:33.490,neutral,frown,0.298894,neutral,0.0
1749333633.522,15:00:33.522,neutral,frown,0.298894,neutral,0.0
1749333633.5532,15:00:33.553,neutral,frown,0.298894,neutral,0.0
1749333633.5843,15:00:33.584,neutral,frown,0.298894,neutral,0.0
1749333633.6154,15:00:33.615,neutral,frown,0.310304,neutral,0.0
1749333633.6466,15:00:33.646,neutral,frown,0.310304,neutral,0.0
1749333633.6779,15:00:33.677,neutral,frown,0.310304,neutral,0.0
1749333633.7093,15:00:33.709,neutral,frown,0.310304,neutral,0.0
1749333633.7406,15:00:33.740,neutral,frown,0.279511,neutral,0.0
1749333633.7719,15:00:33.771,neutral,frown,0.279511,neutral,0.0
1749333633.8033,15:00:33.803,neutral,frown,0.279511,neutral,0.0
1749333633.8346,15:00:33.834,neutral,frown,0.279511,neutral,0.0
1749333633.8658,15:00:33.865,neutral,frown,0.13611,neutral,0.0
1749333633.8969,15:00:33.896,neutral,frown,0.13611,neutral,0.0
1749333633.928,15:00:33.928,neutral,frown,0.13611,neutral,0.0
1749333633.9592,15:00:33.959,neutral,frown,0.13611,neutral,0.0
1749333633.9903,15:00:33.990,neutral,frown,0.114131,neutral,0.0
1749333634.0215,15:00:34.021,neutral,frown,0.114131,neutral,0.0
1749333634.0528,15:00:34.052,neutral,frown,0.114131,neutral,0.0
1749333634.0841,15:00:34.084,neutral,frown,0.114131,neutral,0.0
1749333634.1155,15:00:34.115,neutral,frown,0.093624,neutral,0.0
1749333634.1468,15:00:34.146,neutral,frown,0.093624,neutral,0.0
1749333634.1782,15:00:34.178,neutral,frown,0.093624,neutral,0.0
1749333634.2093,15:00:34.209,neutral,frown,0.093624,neutral,0.0
1749333634.2404,15:00:34.240,neutral,frown,0.14797,neutral,0.0
1749333634.2718,15:00:34.271,neutral,frown,0.14797,neutral,0.0
1749333634.3029,15:00:34.302,neutral,frown,0.14797,neutral,0.0
1749333634.3341,15:00:34.334,neutral,frown,0.14797,neutral,0.0
1749333634.3652,15:00:34.365,neutral,frown,0.115046,neutral,0.0
1749333634.3963,15:00:34.396,neutral,frown,0.115046,neutral,0.0
1749333634.4277,15:00:34.427,neutral,frown,0.115046,neutral,0.0
1749333634.459,15:00:34.459,neutral,frown,0.115046,neutral,0.0
1749333634.4904,15:00:34.490,neutral,frown,0.102581,neutral,0.0
1749333634.5217,15:00:34.521,neutral,frown,0.102581,neutral,0.0
1749333634.553,15:00:34.553,neutral,frown,0.102581,neutral,0.0
1749333634.5844,15:00:34.584,neutral,frown,0.102581,neutral,0.0
1749333634.6157,15:00:34.615,neutral,frown,0.112015,neutral,0.0
1749333634.6469,15:00:34.646,neutral,frown,0.112015,neutral,0.0
1749333634.678,15:00:34.678,neutral,frown,0.112015,neutral,0.0
1749333634.7093,15:00:34.709,neutral,frown,0.112015,neutral,0.0
1749333634.7405,15:00:34.740,neutral,frown,0.151891,neutral,0.0
1749333634.7716,15:00:34.771,neutral,frown,0.151891,neutral,0.0
1749333634.803,15:00:34.803,neutral,frown,0.151891,neutral,0.0
1749333634.8343,15:00:34.834,neutral,frown,0.151891,neutral,0.0
1749333634.8656,15:00:34.865,neutral,frown,0.403973,neutral,0.0
1749333634.897,15:00:34.897,neutral,frown,0.403973,neutral,0.0
1749333634.9283,15:00:34.928,neutral,frown,0.403973,neutral,0.0
1749333634.9597,15:00:34.959,blink,frown,0.403973,neutral,0.0
1749333634.9908,15:00:34.990,blink,frown,0.68956,neutral,0.0
1749333635.0219,15:00:35.021,blink,frown,0.68956,neutral,0.0
1749333635.0531,15:00:35.053,blink,frown,0.68956,neutral,0.0
1749333635.0842,15:00:35.084,blink,frown,0.68956,neutral,0.0
1749333635.1154,15:00:35.115,neutral,frown,0.464399,neutral,0.0
1749333635.1465,15:00:35.146,neutral,frown,0.464399,neutral,0.0
1749333635.1778,15:00:35.177,neutral,frown,0.464399,neutral,0.0
1749333635.2092,15:00:35.209,neutral,frown,0.464399,neutral,0.0
1749333635.2405,15:00:35.240,neutral,frown,0.425896,neutral,0.0
1749333635.2719,15:00:35.271,neutral,frown,0.425896,neutral,0.0
1749333635.3032,15:00:35.303,neutral,frown,0.425896,neutral,0.0
1749333635.3343,15:00:35.334,neutral,frown,0.425896,neutral,0.0
1749333635.3655,15:00:35.365,neutral,frown,0.23603,neutral,0.0
1749333635.3966,15:00:35.396,neutral,frown,0.23603,neutral,0.0
1749333635.4278,15:00:35.427,neutral,frown,0.23603,neutral,0.0
1749333635.4589,15:00:35.458,neutral,frown,0.23603,neutral,0.0
1749333635.49,15:00:35.490,neutral,frown,0.584306,neutral,0.0
1749333635.5212,15:00:35.521,neutral,frown,0.584306,neutral,0.0
1749333635.5523,15:00:35.552,neutral,frown,0.584306,neutral,0.0
1749333635.5837,15:00:35.583,neutral,frown,0.584306,neutral,0.0
1749333635.615,15:00:35.615,neutral,frown,0.304347,neutral,0.0
1749333635.6463,15:00:35.646,neutral,frown,0.304347,neutral,0.0
1749333635.6777,15:00:35.677,neutral,frown,0.304347,neutral,0.0
1749333635.709,15:00:35.709,neutral,frown,0.304347,neutral,0.0
1749333635.7401,15:00:35.740,neutral,frown,0.308037,neutral,0.0
1749333635.7713,15:00:35.771,neutral,frown,0.308037,neutral,0.0
1749333635.8026,15:00:35.802,neutral,frown,0.308037,neutral,0.0
1749333635.8338,15:00:35.833,neutral,frown,0.308037,neutral,0.0
1749333635.8649,15:00:35.864,neutral,frown,0.420642,neutral,0.0
1749333635.896,15:00:35.896,neutral,frown,0.420642,neutral,0.0
1749333635.9274,15:00:35.927,neutral,frown,0.420642,neutral,0.0
1749333635.9587,15:00:35.958,neutral,frown,0.420642,neutral,0.0
1749333635.9901,15:00:35.990,neutral,frown,0.622735,neutral,0.0
1749333636.0214,15:00:36.021,neutral,frown,0.622735,neutral,0.0
1749333636.0527,15:00:36.052,neutral,frown,0.622735,neutral,0.0
1749333636.0841,15:00:36.084,neutral,frown,0.622735,neutral,0.0
1749333636.1154,15:00:36.115,neutral,frown,0.593527,neutral,0.0
1749333636.1466,15:00:36.146,neutral,frown,0.593527,neutral,0.0
1749333636.1777,15:00:36.177,neutral,frown,0.593527,neutral,0.0
1749333636.2088,15:00:36.208,neutral,frown,0.593527,neutral,0.0
1749333636.24,15:00:36.240,neutral,frown,0.680051,neutral,0.0
1749333636.2711,15:00:36.271,neutral,frown,0.680051,neutral,0.0
1749333636.3023,15:00:36.302,neutral,frown,0.680051,neutral,0.0
1749333636.3336,15:00:36.333,neutral,frown,0.680051,neutral,0.0
1749333636.3649,15:00:36.364,neutral,frown,0.449319,neutral,0.0
1749333636.3963,15:00:36.396,neutral,frown,0.449319,neutral,0.0
1749333636.4276,15:00:36.427,neutral,frown,0.449319,neutral,0.0
1749333636.459,15:00:36.459,neutral,frown,0.449319,neutral,0.0
1749333636.4903,15:00:36.490,neutral,frown,0.431579,neutral,0.0
1749333636.5214,15:00:36.521,neutral,frown,0.431579,neutral,0.0
1749333636.5526,15:00:36.552,neutral,frown,0.431579,neutral,0.0
1749333636.5837,15:00:36.583,neutral,frown,0.431579,neutral,0.0
1749333636.6149,15:00:36.614,neutral,frown,0.438744,neutral,0.0
1749333636.646,15:00:36.646,neutral,frown,0.438744,neutral,0.0
1749333636.6773,15:00:36.677,neutral,frown,0.438744,neutral,0.0
1749333636.7087,15:00:36.708,neutral,frown,0.438744,neutral,0.0
1749333636.74,15:00:36.740,neutral,frown,0.409702,neutral,0.0
1749333636.7714,15:00:36.771,neutral,frown,0.409702,neutral,0.0
1749333636.8027,15:00:36.802,neutral,frown,0.409702,neutral,0.0
1749333636.834,15:00:36.834,neutral,frown,0.409702,neutral,0.0
1749333636.8654,15:00:36.865,neutral,frown,1.0,neutral,0.0
1749333636.8967,15:00:36.896,blink,frown,1.0,neutral,0.0
1749333636.9279,15:00:36.927,blink,frown,1.0,neutral,0.0
1749333636.959,15:00:36.959,blink,frown,1.0,neutral,0.0
1749333636.9901,15:00:36.990,blink,frown,0.987025,neutral,0.0
1749333637.0213,15:00:37.021,blink,frown,0.987025,neutral,0.0
1749333637.0524,15:00:37.052,neutral,frown,0.987025,neutral,0.0
1749333637.0838,15:00:37.083,neutral,frown,0.987025,neutral,0.0
1749333637.1151,15:00:37.115,neutral,frown,1.0,neutral,0.0
1749333637.1464,15:00:37.146,neutral,frown,1.0,neutral,0.0
1749333637.1778,15:00:37.177,neutral,frown,1.0,neutral,0.0
1749333637.2091,15:00:37.209,neutral,frown,1.0,neutral,0.0
1749333637.2403,15:00:37.240,neutral,frown,0.943519,neutral,0.0
1749333637.2714,15:00:37.271,neutral,frown,0.943519,neutral,0.0
1749333637.3025,15:00:37.302,neutral,frown,0.943519,neutral,0.0
1749333637.3337,15:00:37.333,neutral,frown,0.943519,neutral,0.0
1749333637.3648,15:00:37.364,neutral,frown,0.548531,neutral,0.0
1749333637.3959,15:00:37.395,neutral,frown,0.548531,neutral,0.0
1749333637.4271,15:00:37.427,neutral,frown,0.548531,neutral,0.0
1749333637.4584,15:00:37.458,neutral,frown,0.548531,neutral,0.0
1749333637.4898,15:00:37.489,neutral,frown,0.228996,neutral,0.0
1749333637.5211,15:00:37.521,neutral,frown,0.228996,neutral,0.0
1749333637.5524,15:00:37.552,neutral,frown,0.228996,neutral,0.0
1749333637.5838,15:00:37.583,neutral,frown,0.228996,neutral,0.0
1749333637.6149,15:00:37.614,neutral,frown,0.205872,neutral,0.0
1749333637.6461,15:00:37.646,neutral,frown,0.205872,neutral,0.0
1749333637.6772,15:00:37.677,neutral,frown,0.205872,neutral,0.0
1749333637.7083,15:00:37.708,neutral,frown,0.205872,neutral,0.0
1749333637.7395,15:00:37.739,neutral,frown,0.516991,neutral,0.0
1749333637.7706,15:00:37.770,neutral,frown,0.516991,neutral,0.0
1749333637.8018,15:00:37.801,blink,frown,0.516991,neutral,0.0
1749333637.8331,15:00:37.833,blink,frown,0.516991,neutral,0.0
1749333637.8644,15:00:37.864,blink,frown,0.462551,neutral,0.0
1749333637.8958,15:00:37.895,blink,frown,0.462551,neutral,0.0
1749333637.9271,15:00:37.927,blink,frown,0.462551,neutral,0.0
1749333637.9585,15:00:37.958,neutral,frown,0.462551,neutral,0.0
1749333637.9898,15:00:37.989,neutral,frown,0.204813,neutral,0.0
1749333638.0209,15:00:38.020,neutral,frown,0.204813,neutral,0.0
1749333638.0521,15:00:38.052,neutral,frown,0.204813,neutral,0.0
1749333638.0832,15:00:38.083,neutral,frown,0.204813,neutral,0.0
1749333638.1144,15:00:38.114,neutral,frown,0.123276,neutral,0.0
1749333638.1455,15:00:38.145,neutral,frown,0.123276,neutral,0.0
1749333638.1766,15:00:38.176,neutral,frown,0.123276,neutral,0.0
1749333638.208,15:00:38.208,neutral,frown,0.123276,neutral,0.0
1749333638.2393,15:00:38.239,neutral,frown,0.826213,neutral,0.0
1749333638.2707,15:00:38.270,winkL,frown,0.826213,neutral,0.0
1749333638.302,15:00:38.302,winkL,frown,0.826213,neutral,0.0
1749333638.3333,15:00:38.333,winkL,frown,0.826213,neutral,0.0
1749333638.3647,15:00:38.364,winkL,frown,0.656134,neutral,0.0
1749333638.396,15:00:38.396,winkL,frown,0.656134,neutral,0.0
1749333638.4272,15:00:38.427,winkL,frown,0.656134,neutral,0.0
1749333638.4583,15:00:38.458,winkL,frown,0.656134,neutral,0.0
1749333638.4894,15:00:38.489,winkL,frown,0.69869,neutral,0.0
1749333638.5208,15:00:38.520,winkL,frown,0.69869,neutral,0.0
1749333638.5521,15:00:38.552,winkL,frown,0.69869,neutral,0.0
1749333638.5835,15:00:38.583,winkL,frown,0.69869,neutral,0.0
1749333638.6148,15:00:38.614,neutral,frown,0.791396,neutral,0.0
1749333638.6461,15:00:38.646,neutral,frown,0.791396,neutral,0.0
1749333638.6775,15:00:38.677,neutral,frown,0.791396,neutral,0.0
1749333638.7088,15:00:38.708,neutral,frown,0.791396,neutral,0.0
1749333638.74,15:00:38.740,neutral,frown,0.531785,neutral,0.0
1749333638.7711,15:00:38.771,neutral,frown,0.531785,neutral,0.0
1749333638.8022,15:00:38.802,neutral,frown,0.531785,neutral,0.0
1749333638.8334,15:00:38.833,neutral,frown,0.531785,neutral,0.0
1749333638.8645,15:00:38.864,neutral,frown,0.167026,neutral,0.0
1749333638.8957,15:00:38.895,neutral,frown,0.167026,neutral,0.0
1749333638.9268,15:00:38.926,neutral,frown,0.167026,neutral,0.0
1749333638.9581,15:00:38.958,neutral,frown,0.167026,neutral,0.0
1749333638.9895,15:00:38.989,neutral,frown,0.079605,neutral,0.0
1749333639.0208,15:00:39.020,neutral,frown,0.079605,neutral,0.0
1749333639.0522,15:00:39.052,neutral,frown,0.079605,neutral,0.0
1749333639.0835,15:00:39.083,neutral,frown,0.079605,neutral,0.0
1749333639.1146,15:00:39.114,neutral,frown,0.096285,neutral,0.0
1749333639.1458,15:00:39.145,neutral,frown,0.096285,neutral,0.0
1749333639.1769,15:00:39.176,neutral,frown,0.096285,neutral,0.0
1749333639.2083,15:00:39.208,neutral,frown,0.096285,neutral,0.0
1749333639.2394,15:00:39.239,neutral,frown,0.126621,neutral,0.0
1749333639.2705,15:00:39.270,neutral,frown,0.126621,neutral,0.0
1749333639.3017,15:00:39.301,neutral,frown,0.126621,neutral,0.0
1749333639.3328,15:00:39.332,neutral,frown,0.126621,neutral,0.0
1749333639.3642,15:00:39.364,neutral,frown,0.190547,neutral,0.0
1749333639.3955,15:00:39.395,neutral,frown,0.190547,neutral,0.0
1749333639.4268,15:00:39.426,neutral,frown,0.190547,neutral,0.0
1749333639.4582,15:00:39.458,neutral,frown,0.190547,neutral,0.0
1749333639.4895,15:00:39.489,neutral,frown,0.185175,neutral,0.0
1749333639.5208,15:00:39.520,neutral,frown,0.185175,neutral,0.0
1749333639.552,15:00:39.552,neutral,frown,0.185175,neutral,0.0
1749333639.5831,15:00:39.583,neutral,frown,0.185175,neutral,0.0
1749333639.6143,15:00:39.614,neutral,frown,0.264859,neutral,0.0
1749333639.6454,15:00:39.645,neutral,frown,0.264859,neutral,0.0
1749333639.6765,15:00:39.676,neutral,frown,0.264859,neutral,0.0
1749333639.7077,15:00:39.707,neutral,frown,0.264859,neutral,0.0
1749333639.739,15:00:39.739,neutral,frown,0.417293,neutral,0.0
1749333639.7704,15:00:39.770,neutral,frown,0.417293,neutral,0.0
1749333639.8017,15:00:39.801,neutral,frown,0.417293,neutral,0.0
1749333639.833,15:00:39.833,neutral,frown,0.417293,neutral,0.0
1749333639.8644,15:00:39.864,neutral,frown,0.361551,neutral,0.0
1749333639.8955,15:00:39.895,neutral,frown,0.361551,neutral,0.0
1749333639.9267,15:00:39.926,neutral,frown,0.361551,neutral,0.0
1749333639.9578,15:00:39.957,neutral,frown,0.361551,neutral,0.0
1749333639.9889,15:00:39.988,neutral,frown,0.242382,neutral,0.0
1749333640.0201,15:00:40.020,neutral,frown,0.242382,neutral,0.0
1749333640.0512,15:00:40.051,neutral,frown,0.242382,neutral,0.0
1749333640.0826,15:00:40.082,neutral,frown,0.242382,neutral,0.0
1749333640.1139,15:00:40.113,neutral,frown,0.363303,neutral,0.0
1749333640.1452,15:00:40.145,neutral,frown,0.363303,neutral,0.0
1749333640.1766,15:00:40.176,neutral,frown,0.363303,neutral,0.0
1749333640.2079,15:00:40.207,neutral,frown,0.363303,neutral,0.0
1749333640.2393,15:00:40.239,neutral,frown,0.268697,neutral,0.0
1749333640.2704,15:00:40.270,neutral,frown,0.268697,neutral,0.0
1749333640.3015,15:00:40.301,neutral,frown,0.268697,neutral,0.0
1749333640.3327,15:00:40.332,neutral,frown,0.268697,neutral,0.0
1749333640.3638,15:00:40.363,neutral,frown,0.369953,neutral,0.0
1749333640.395,15:00:40.395,neutral,frown,0.369953,neutral,0.0
1749333640.4261,15:00:40.426,neutral,frown,0.369953,neutral,0.0
1749333640.4572,15:00:40.457,neutral,frown,0.369953,neutral,0.0
1749333640.4886,15:00:40.488,neutral,frown,0.671728,neutral,0.0
1749333640.5199,15:00:40.519,neutral,frown,0.671728,neutral,0.0
1749333640.5513,15:00:40.551,neutral,frown,0.671728,neutral,0.0
1749333640.5826,15:00:40.582,neutral,frown,0.671728,neutral,0.0
1749333640.6139,15:00:40.613,neutral,frown,0.747078,neutral,0.0
1749333640.6453,15:00:40.645,neutral,frown,0.747078,neutral,0.0
1749333640.6764,15:00:40.676,neutral,frown,0.747078,neutral,0.0
1749333640.7076,15:00:40.707,neutral,frown,0.747078,neutral,0.0
1749333640.7387,15:00:40.738,neutral,frown,0.489784,neutral,0.0
1749333640.7698,15:00:40.769,neutral,frown,0.489784,neutral,0.0
1749333640.801,15:00:40.801,neutral,frown,0.489784,neutral,0.0
1749333640.8321,15:00:40.832,neutral,frown,0.489784,neutral,0.0
1749333640.8635,15:00:40.863,neutral,frown,0.539885,neutral,0.0
1749333640.8948,15:00:40.894,neutral,frown,0.539885,neutral,0.0
1749333640.9261,15:00:40.926,neutral,frown,0.539885,neutral,0.0
1749333640.9575,15:00:40.957,neutral,frown,0.539885,neutral,0.0
1749333640.9888,15:00:40.988,neutral,frown,0.551281,neutral,0.0
1749333641.0199,15:00:41.019,neutral,frown,0.551281,neutral,0.0
1749333641.0511,15:00:41.051,neutral,frown,0.551281,neutral,0.0
1749333641.0822,15:00:41.082,neutral,frown,0.551281,neutral,0.0
1749333641.1134,15:00:41.113,neutral,frown,0.469373,neutral,0.0
1749333641.1445,15:00:41.144,neutral,frown,0.469373,neutral,0.0
1749333641.1756,15:00:41.175,neutral,frown,0.469373,neutral,0.0
1749333641.2068,15:00:41.206,neutral,frown,0.469373,neutral,0.0
1749333641.2381,15:00:41.238,neutral,frown,0.240632,neutral,0.0
1749333641.2695,15:00:41.269,neutral,frown,0.240632,neutral,0.0
1749333641.3008,15:00:41.300,neutral,frown,0.240632,neutral,0.0
1749333641.3321,15:00:41.332,neutral,frown,0.240632,neutral,0.0
1749333641.3635,15:00:41.363,neutral,frown,1.0,neutral,0.0
1749333641.3948,15:00:41.394,neutral,frown,1.0,neutral,0.0
1749333641.426,15:00:41.426,blink,frown,1.0,neutral,0.0
1749333641.4571,15:00:41.457,blink,frown,1.0,neutral,0.0
1749333641.4882,15:00:41.488,blink,frown,0.948154,neutral,0.0
1749333641.5194,15:00:41.519,blink,frown,0.948154,neutral,0.0
1749333641.5505,15:00:41.550,blink,frown,0.948154,neutral,0.0
1749333641.5817,15:00:41.581,neutral,frown,0.948154,neutral,0.0
1749333641.613,15:00:41.613,neutral,frown,0.960173,neutral,0.0
1749333641.6443,15:00:41.644,neutral,frown,0.960173,neutral,0.0
1749333641.6757,15:00:41.675,neutral,frown,0.960173,neutral,0.0
1749333641.707,15:00:41.707,neutral,frown,0.960173,neutral,0.0
1749333641.7384,15:00:41.738,neutral,frown,1.0,neutral,0.0
1749333641.7695,15:00:41.769,neutral,frown,1.0,neutral,0.0
1749333641.8006,15:00:41.800,neutral,frown,1.0,neutral,0.0
1749333641.832,15:00:41.832,neutral,frown,1.0,neutral,0.0
1749333641.8631,15:00:41.863,neutral,frown,0.839083,neutral,0.0
1749333641.8943,15:00:41.894,neutral,frown,0.839083,neutral,0.0
1749333641.9254,15:00:41.925,neutral,frown,0.839083,neutral,0.0
1749333641.9565,15:00:41.956,neutral,frown,0.839083,neutral,0.0
1749333641.9879,15:00:41.987,neutral,frown,0.252464,neutral,0.0
1749333642.0192,15:00:42.019,neutral,frown,0.252464,neutral,0.0
1749333642.0506,15:00:42.050,neutral,frown,0.252464,neutral,0.0
1749333642.0819,15:00:42.081,neutral,frown,0.252464,neutral,0.0
1749333642.1132,15:00:42.113,neutral,frown,0.169435,neutral,0.0
1749333642.1446,15:00:42.144,neutral,frown,0.169435,neutral,0.0
1749333642.1759,15:00:42.175,neutral,frown,0.169435,neutral,0.0
1749333642.2071,15:00:42.207,neutral,frown,0.169435,neutral,0.0
1749333642.2382,15:00:42.238,neutral,frown,0.387444,neutral,0.0
1749333642.2693,15:00:42.269,neutral,frown,0.387444,neutral,0.0
1749333642.3005,15:00:42.300,neutral,frown,0.387444,neutral,0.0
1749333642.3316,15:00:42.331,neutral,frown,0.387444,neutral,0.0
1749333642.363,15:00:42.363,neutral,frown,0.560428,neutral,0.0
1749333642.3943,15:00:42.394,neutral,frown,0.560428,neutral,0.0
1749333642.4256,15:00:42.425,neutral,frown,0.560428,neutral,0.0
1749333642.457,15:00:42.457,neutral,frown,0.560428,neutral,0.0
1749333642.4883,15:00:42.488,neutral,frown,0.164108,neutral,0.0
1749333642.5196,15:00:42.519,neutral,frown,0.164108,neutral,0.0
1749333642.5508,15:00:42.550,neutral,frown,0.164108,neutral,0.0
1749333642.5819,15:00:42.581,neutral,frown,0.164108,neutral,0.0
1749333642.6131,15:00:42.613,neutral,frown,0.256613,neutral,0.0
1749333642.6442,15:00:42.644,neutral,frown,0.256613,neutral,0.0
1749333642.6753,15:00:42.675,neutral,frown,0.256613,neutral,0.0
1749333642.7065,15:00:42.706,neutral,frown,0.256613,neutral,0.0
1749333642.7378,15:00:42.737,neutral,frown,0.157169,neutral,0.0
1749333642.7692,15:00:42.769,neutral,frown,0.157169,neutral,0.0
1749333642.8005,15:00:42.800,neutral,frown,0.157169,neutral,0.0
1749333642.8318,15:00:42.831,neutral,frown,0.157169,neutral,0.0
1749333642.8632,15:00:42.863,neutral,frown,0.119203,neutral,0.0
1749333642.8945,15:00:42.894,neutral,frown,0.119203,neutral,0.0
1749333642.9259,15:00:42.925,neutral,frown,0.119203,neutral,0.0
1749333642.957,15:00:42.957,neutral,frown,0.119203,neutral,0.0
1749333642.9881,15:00:42.988,neutral,frown,0.125436,neutral,0.0
1749333643.0193,15:00:43.019,neutral,frown,0.125436,neutral,0.0
1749333643.0504,15:00:43.050,neutral,frown,0.125436,neutral,0.0
1749333643.0816,15:00:43.081,neutral,frown,0.125436,neutral,0.0
1749333643.1127,15:00:43.112,neutral,frown,0.137173,neutral,0.0
1749333643.144,15:00:43.144,neutral,frown,0.137173,neutral,0.0
1749333643.1754,15:00:43.175,neutral,frown,0.137173,neutral,0.0
