Timestamp,Local time,Battery Level,Battery Percent,Wireless Signal,Overall Quality,Quality Sensor 0,Quality Sensor 1,Quality Sensor 2,Quality Sensor 3,Quality Sensor 4
"1749333636.3728","15:00:36.372","3","67","1.0","83","4","4","2","4","4"
"1749333636.8732","15:00:36.873","3","67","1.0","83","4","4","2","4","4"
"1749333637.3726","15:00:37.372","3","67","1.0","83","4","4","2","4","4"
"1749333637.8723","15:00:37.872","3","67","1.0","83","4","4","2","4","4"
"1749333638.3725","15:00:38.372","3","67","1.0","83","4","4","2","4","4"
"1749333638.8723","15:00:38.872","3","67","1.0","83","4","4","2","4","4"
"1749333639.372","15:00:39.372","3","67","1.0","83","4","4","2","4","4"
"1749333639.8722","15:00:39.872","3","67","1.0","83","4","4","2","4","4"
"1749333640.3716","15:00:40.371","3","67","1.0","83","4","4","2","4","4"
"1749333640.8713","15:00:40.871","3","67","1.0","83","4","4","2","4","4"
"1749333641.3713","15:00:41.371","3","67","1.0","83","4","4","2","4","4"
"1749333641.8709","15:00:41.870","3","67","1.0","83","4","4","2","4","4"
"1749333642.3708","15:00:42.370","3","67","1.0","83","4","4","2","4","4"
"1749333642.871","15:00:42.871","3","67","1.0","83","4","4","2","4","4"
"1749333643.3706","15:00:43.370","3","67","1.0","83","4","4","2","4","4"
"1749333643.8702","15:00:43.870","3","67","1.0","83","4","4","2","4","4"
"1749333644.3706","15:00:44.370","3","67","1.0","83","4","4","2","4","4"
"1749333644.87","15:00:44.870","3","67","1.0","83","4","4","2","4","4"
"1749333645.3697","15:00:45.369","3","67","1.0","83","4","4","2","4","4"
"1749333645.8699","15:00:45.869","3","67","1.0","83","4","4","2","4","4"
"1749333646.3697","15:00:46.369","3","67","1.0","83","4","4","2","4","4"
"1749333646.8696","15:00:46.869","3","67","1.0","83","4","4","2","4","4"
"1749333647.3694","15:00:47.369","3","67","1.0","83","4","4","2","4","4"
"1749333647.8692","15:00:47.869","3","67","1.0","83","4","4","2","4","4"
"1749333648.3687","15:00:48.368","3","67","1.0","83","4","4","2","4","4"
"1749333648.8687","15:00:48.868","3","67","1.0","83","4","4","2","4","4"
"1749333649.3689","15:00:49.368","3","67","1.0","83","4","4","2","4","4"
"1749333649.8682","15:00:49.868","3","67","1.0","83","4","4","2","4","4"
"1749333650.3682","15:00:50.368","3","67","1.0","83","4","4","2","4","4"
"1749333650.8682","15:00:50.868","3","67","1.0","83","4","4","2","4","4"
"1749333651.3677","15:00:51.367","3","67","1.0","83","4","4","2","4","4"
"1749333651.8675","15:00:51.867","3","67","1.0","83","4","4","2","4","4"
"1749333652.3675","15:00:52.367","3","67","1.0","83","4","4","2","4","4"
"1749333652.8672","15:00:52.867","3","67","1.0","83","4","4","2","4","4"
"1749333653.3669","15:00:53.366","3","67","1.0","83","4","4","2","4","4"
"1749333653.8673","15:00:53.867","3","67","1.0","83","4","4","2","4","4"
"1749333654.367","15:00:54.367","3","67","1.0","83","4","4","2","4","4"
"1749333654.8668","15:00:54.866","3","67","1.0","83","4","4","2","4","4"
"1749333655.3667","15:00:55.366","3","67","1.0","83","4","4","2","4","4"
"1749333655.8662","15:00:55.866","3","67","1.0","83","4","4","2","4","4"
"1749333656.3658","15:00:56.365","3","67","1.0","83","4","4","2","4","4"
"1749333656.8664","15:00:56.866","3","67","1.0","83","4","4","2","4","4"
"1749333657.3661","15:00:57.366","3","67","1.0","83","4","4","2","4","4"
"1749333657.8659","15:00:57.865","3","67","1.0","83","4","4","2","4","4"
"1749333658.3661","15:00:58.366","3","67","1.0","83","4","4","2","4","4"
"1749333658.8658","15:00:58.865","3","67","1.0","83","4","4","2","4","4"
"1749333659.365","15:00:59.365","3","67","1.0","83","4","4","2","4","4"
"1749333659.8654","15:00:59.865","3","67","1.0","83","4","4","2","4","4"
"1749333660.3653","15:01:00.365","3","67","1.0","83","4","4","2","4","4"
"1749333660.8645","15:01:00.864","3","67","1.0","83","4","4","2","4","4"
"1749333661.3647","15:01:01.364","3","67","1.0","83","4","4","2","4","4"
"1749333661.8646","15:01:01.864","3","67","1.0","83","4","4","2","4","4"
"1749333662.3642","15:01:02.364","3","67","1.0","83","4","4","2","4","4"
"1749333662.8645","15:01:02.864","3","67","1.0","83","4","4","2","4","4"
"1749333663.3643","15:01:03.364","3","67","1.0","83","4","4","2","4","4"
"1749333663.8637","15:01:03.863","3","67","1.0","83","4","4","2","4","4"
"1749333664.3638","15:01:04.363","3","67","1.0","83","4","4","2","4","4"
"1749333664.8638","15:01:04.863","3","67","1.0","83","4","4","2","4","4"
"1749333665.3634","15:01:05.363","3","67","1.0","83","4","4","2","4","4"
"1749333665.8635","15:01:05.863","3","67","1.0","83","4","4","2","4","4"
"1749333666.3633","15:01:06.363","3","67","1.0","83","4","4","2","4","4"
"1749333666.8627","15:01:06.862","3","67","1.0","83","4","4","2","4","4"
"1749333667.3624","15:01:07.362","3","67","1.0","83","4","4","2","4","4"
"1749333667.8628","15:01:07.862","3","67","1.0","83","4","4","2","4","4"
"1749333668.3622","15:01:08.362","3","67","1.0","83","4","4","2","4","4"
"1749333668.8625","15:01:08.862","3","67","1.0","83","4","4","2","4","4"
"1749333669.3624","15:01:09.362","3","67","1.0","83","4","4","2","4","4"
"1749333669.862","15:01:09.862","3","67","1.0","83","4","4","2","4","4"
"1749333670.3619","15:01:10.361","3","67","1.0","83","4","4","2","4","4"
"1749333670.8621","15:01:10.862","3","67","1.0","83","4","4","2","4","4"
"1749333671.3615","15:01:11.361","3","67","1.0","83","4","4","2","4","4"
"1749333671.8615","15:01:11.861","3","67","1.0","83","4","4","2","4","4"
"1749333672.3615","15:01:12.361","3","67","1.0","83","4","4","2","4","4"
"1749333672.8609","15:01:12.860","3","67","1.0","83","4","4","2","4","4"
"1749333673.3604","15:01:13.360","3","67","1.0","83","4","4","2","4","4"
"1749333673.8608","15:01:13.860","3","67","1.0","83","4","4","2","4","4"
"1749333674.3608","15:01:14.360","3","67","1.0","83","4","4","2","4","4"
"1749333674.8603","15:01:14.860","3","67","1.0","83","4","4","2","4","4"
"1749333675.3603","15:01:15.360","3","67","1.0","83","4","4","2","4","4"
"1749333675.8601","15:01:15.860","3","67","1.0","83","4","4","2","4","4"
"1749333676.3596","15:01:16.359","3","67","1.0","83","4","4","2","4","4"
"1749333676.8598","15:01:16.859","3","67","1.0","83","4","4","2","4","4"
"1749333677.3598","15:01:17.359","3","67","1.0","83","4","4","2","4","4"
"1749333677.8599","15:01:17.859","3","67","1.0","83","4","4","2","4","4"
"1749333678.3597","15:01:18.359","3","67","1.0","83","4","4","2","4","4"
"1749333678.8594","15:01:18.859","3","67","1.0","83","4","4","2","4","4"
"1749333679.3586","15:01:19.358","3","67","1.0","83","4","4","2","4","4"
"1749333679.8586","15:01:19.858","3","67","1.0","83","4","4","2","4","4"
"1749333680.3591","15:01:20.359","3","67","1.0","83","4","4","2","4","4"
"1749333680.8583","15:01:20.858","3","67","1.0","83","4","4","2","4","4"
"1749333681.3583","15:01:21.358","3","67","1.0","83","4","4","2","4","4"
"1749333681.8586","15:01:21.858","3","67","1.0","83","4","4","2","4","4"
"1749333682.358","15:01:22.358","3","67","1.0","83","4","4","2","4","4"
"1749333682.858","15:01:22.858","3","67","1.0","83","4","4","2","4","4"
"1749333683.3584","15:01:23.358","3","67","1.0","83","4","4","2","4","4"
"1749333683.8578","15:01:23.857","3","67","1.0","83","4","4","2","4","4"
"1749333684.3574","15:01:24.357","3","67","1.0","83","4","4","2","4","4"
"1749333684.8576","15:01:24.857","3","67","1.0","83","4","4","2","4","4"
"1749333685.3572","15:01:25.357","3","67","1.0","83","4","4","2","4","4"
"1749333685.8568","15:01:25.856","3","67","1.0","83","4","4","2","4","4"
"1749333686.3569","15:01:26.356","3","67","1.0","83","4","4","2","4","4"
"1749333686.8564","15:01:26.856","3","67","1.0","83","4","4","2","4","4"
"1749333687.3562","15:01:27.356","3","67","1.0","83","4","4","2","4","4"
"1749333687.8567","15:01:27.856","3","67","1.0","83","4","4","2","4","4"
"1749333688.3565","15:01:28.356","3","67","1.0","83","4","4","2","4","4"
"1749333688.8561","15:01:28.856","3","67","1.0","83","4","4","2","4","4"
"1749333689.3562","15:01:29.356","3","67","1.0","83","4","4","2","4","4"
"1749333689.8556","15:01:29.855","3","67","1.0","83","4","4","2","4","4"
"1749333690.3548","15:01:30.354","3","67","1.0","83","4","4","2","4","4"
"1749333690.8551","15:01:30.855","3","67","1.0","83","4","4","2","4","4"
"1749333691.3548","15:01:31.354","3","67","1.0","83","4","4","2","4","4"
"1749333691.8544","15:01:31.854","3","67","1.0","83","4","4","2","4","4"
"1749333692.3547","15:01:32.354","3","67","1.0","83","4","4","2","4","4"
"1749333692.8545","15:01:32.854","3","67","1.0","83","4","4","2","4","4"
"1749333693.3539","15:01:33.353","3","67","1.0","83","4","4","2","4","4"
"1749333693.854","15:01:33.854","3","67","1.0","83","4","4","2","4","4"
"1749333694.354","15:01:34.354","3","67","1.0","83","4","4","2","4","4"
"1749333694.8534","15:01:34.853","3","67","1.0","83","4","4","2","4","4"
"1749333695.3537","15:01:35.353","3","67","1.0","83","4","4","2","4","4"
"1749333695.8535","15:01:35.853","3","67","1.0","83","4","4","2","4","4"
"1749333696.3533","15:01:36.353","3","67","1.0","83","4","4","2","4","4"
"1749333696.8534","15:01:36.853","3","67","1.0","83","4","4","2","4","4"
"1749333697.3536","15:01:37.353","3","67","1.0","83","4","4","2","4","4"
"1749333697.853","15:01:37.853","3","67","1.0","83","4","4","2","4","4"
"1749333698.3527","15:01:38.352","3","67","1.0","83","4","4","2","4","4"
"1749333698.8531","15:01:38.853","3","67","1.0","83","4","4","2","4","4"
"1749333699.3525","15:01:39.352","3","67","1.0","83","4","4","2","4","4"
"1749333699.8524","15:01:39.852","3","67","1.0","83","4","4","2","4","4"
"1749333700.3526","15:01:40.352","3","67","1.0","83","4","4","2","4","4"
"1749333700.852","15:01:40.852","3","67","1.0","83","4","4","2","4","4"
"1749333701.3515","15:01:41.351","3","67","1.0","83","4","4","2","4","4"
"1749333701.8521","15:01:41.852","3","67","1.0","100","4","4","4","4","4"
"1749333702.3517","15:01:42.351","3","67","1.0","100","4","4","4","4","4"
"1749333702.8514","15:01:42.851","3","67","1.0","83","4","4","2","4","4"
"1749333703.3518","15:01:43.351","3","67","1.0","100","4","4","4","4","4"
"1749333703.8517","15:01:43.851","3","67","1.0","83","4","4","2","4","4"
"1749333704.3511","15:01:44.351","3","67","1.0","83","4","4","2","4","4"
"1749333704.8515","15:01:44.851","3","67","1.0","83","4","4","2","4","4"
"1749333705.3516","15:01:45.351","3","67","1.0","83","4","4","2","4","4"
"1749333705.8506","15:01:45.850","3","67","1.0","100","4","4","4","4","4"
"1749333706.3508","15:01:46.350","3","67","1.0","100","4","4","4","4","4"
"1749333706.8505","15:01:46.850","3","67","1.0","100","4","4","4","4","4"
"1749333707.3497","15:01:47.349","3","67","1.0","100","4","4","4","4","4"
"1749333707.8501","15:01:47.850","3","67","1.0","100","4","4","4","4","4"
"1749333708.35","15:01:48.350","3","67","1.0","100","4","4","4","4","4"
"1749333708.8496","15:01:48.849","3","67","1.0","100","4","4","4","4","4"
"1749333709.35","15:01:49.350","3","67","1.0","100","4","4","4","4","4"
"1749333709.8495","15:01:49.849","3","67","1.0","100","4","4","4","4","4"
"1749333710.3489","15:01:50.348","3","67","1.0","100","4","4","4","4","4"
"1749333710.8489","15:01:50.848","3","67","1.0","100","4","4","4","4","4"
"1749333711.3488","15:01:51.348","3","67","1.0","100","4","4","4","4","4"
"1749333711.8484","15:01:51.848","3","67","1.0","100","4","4","4","4","4"
"1749333712.3484","15:01:52.348","3","67","1.0","100","4","4","4","4","4"
"1749333712.8483","15:01:52.848","3","67","1.0","100","4","4","4","4","4"
"1749333713.3479","15:01:53.347","3","67","1.0","100","4","4","4","4","4"
"1749333713.8477","15:01:53.847","3","67","1.0","100","4","4","4","4","4"
"1749333714.348","15:01:54.348","3","67","1.0","100","4","4","4","4","4"
"1749333714.8476","15:01:54.847","3","67","1.0","100","4","4","4","4","4"
"1749333715.3472","15:01:55.347","3","67","1.0","100","4","4","4","4","4"
