Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1749332971.1096,14:49:31.109,neutral,frown,0.615527,neutral,0.0
1749332971.1408,14:49:31.140,neutral,frown,0.615527,neutral,0.0
1749332971.1721,14:49:31.172,neutral,frown,0.615527,neutral,0.0
1749332971.2034,14:49:31.203,neutral,frown,0.139493,neutral,0.0
1749332971.2348,14:49:31.234,neutral,frown,0.139493,neutral,0.0
1749332971.2661,14:49:31.266,neutral,frown,0.139493,neutral,0.0
1749332971.2975,14:49:31.297,neutral,frown,0.139493,neutral,0.0
1749332971.3288,14:49:31.328,neutral,frown,0.071511,neutral,0.0
1749332971.3599,14:49:31.359,neutral,frown,0.071511,neutral,0.0
1749332971.3911,14:49:31.391,neutral,frown,0.071511,neutral,0.0
1749332971.4222,14:49:31.422,neutral,frown,0.071511,neutral,0.0
1749332971.4533,14:49:31.453,neutral,frown,0.091824,neutral,0.0
1749332971.4845,14:49:31.484,neutral,frown,0.091824,neutral,0.0
1749332971.5156,14:49:31.515,neutral,frown,0.091824,neutral,0.0
1749332971.547,14:49:31.547,neutral,frown,0.091824,neutral,0.0
1749332971.5783,14:49:31.578,neutral,frown,0.180911,neutral,0.0
1749332971.6096,14:49:31.609,neutral,frown,0.180911,neutral,0.0
1749332971.641,14:49:31.641,neutral,frown,0.180911,neutral,0.0
1749332971.6723,14:49:31.672,neutral,frown,0.180911,neutral,0.0
1749332971.7037,14:49:31.703,neutral,frown,0.261505,neutral,0.0
1749332971.7348,14:49:31.734,neutral,frown,0.261505,neutral,0.0
1749332971.7659,14:49:31.765,neutral,frown,0.261505,neutral,0.0
1749332971.7971,14:49:31.797,neutral,frown,0.261505,neutral,0.0
1749332971.8282,14:49:31.828,neutral,frown,0.327321,neutral,0.0
1749332971.8594,14:49:31.859,neutral,frown,0.327321,neutral,0.0
1749332971.8905,14:49:31.890,neutral,frown,0.327321,neutral,0.0
1749332971.9216,14:49:31.921,neutral,frown,0.327321,neutral,0.0
1749332971.953,14:49:31.953,blink,frown,0.915631,neutral,0.0
1749332971.9843,14:49:31.984,blink,frown,0.915631,neutral,0.0
1749332972.0157,14:49:32.015,blink,frown,0.915631,neutral,0.0
1749332972.047,14:49:32.047,blink,frown,0.915631,neutral,0.0
1749332972.0783,14:49:32.078,blink,frown,0.902448,neutral,0.0
1749332972.1095,14:49:32.109,neutral,frown,0.902448,neutral,0.0
1749332972.1406,14:49:32.140,neutral,frown,0.902448,neutral,0.0
1749332972.1718,14:49:32.171,neutral,frown,0.902448,neutral,0.0
1749332972.2029,14:49:32.202,neutral,frown,0.892186,neutral,0.0
1749332972.234,14:49:32.234,neutral,frown,0.892186,neutral,0.0
1749332972.2652,14:49:32.265,neutral,frown,0.892186,neutral,0.0
1749332972.2963,14:49:32.296,neutral,frown,0.892186,neutral,0.0
1749332972.3277,14:49:32.327,neutral,frown,0.9884,neutral,0.0
1749332972.359,14:49:32.359,neutral,frown,0.9884,neutral,0.0
1749332972.3903,14:49:32.390,neutral,frown,0.9884,neutral,0.0
1749332972.4217,14:49:32.421,neutral,frown,0.9884,neutral,0.0
1749332972.453,14:49:32.453,neutral,frown,0.650969,neutral,0.0
1749332972.4842,14:49:32.484,neutral,frown,0.650969,neutral,0.0
1749332972.5153,14:49:32.515,neutral,frown,0.650969,neutral,0.0
1749332972.5464,14:49:32.546,neutral,frown,0.650969,neutral,0.0
1749332972.5776,14:49:32.577,neutral,frown,0.205497,neutral,0.0
1749332972.6087,14:49:32.608,neutral,frown,0.205497,neutral,0.0
1749332972.6399,14:49:32.639,neutral,frown,0.205497,neutral,0.0
1749332972.6712,14:49:32.671,neutral,frown,0.205497,neutral,0.0
1749332972.7025,14:49:32.702,neutral,frown,0.16725,neutral,0.0
1749332972.7339,14:49:32.733,neutral,frown,0.16725,neutral,0.0
1749332972.7652,14:49:32.765,neutral,frown,0.16725,neutral,0.0
1749332972.7966,14:49:32.796,neutral,frown,0.16725,neutral,0.0
1749332972.8279,14:49:32.827,neutral,frown,0.151366,neutral,0.0
1749332972.8592,14:49:32.859,neutral,frown,0.151366,neutral,0.0
1749332972.8904,14:49:32.890,neutral,frown,0.151366,neutral,0.0
1749332972.9215,14:49:32.921,neutral,frown,0.151366,neutral,0.0
1749332972.9527,14:49:32.952,neutral,frown,0.18314,neutral,0.0
1749332972.9838,14:49:32.983,neutral,frown,0.18314,neutral,0.0
1749332973.0149,14:49:33.014,neutral,frown,0.18314,neutral,0.0
1749332973.0461,14:49:33.046,neutral,frown,0.18314,neutral,0.0
1749332973.0774,14:49:33.077,neutral,frown,0.195638,neutral,0.0
1749332973.1088,14:49:33.108,neutral,frown,0.195638,neutral,0.0
1749332973.1401,14:49:33.140,neutral,frown,0.195638,neutral,0.0
1749332973.1714,14:49:33.171,neutral,frown,0.195638,neutral,0.0
1749332973.2028,14:49:33.202,neutral,frown,0.186232,neutral,0.0
1749332973.2341,14:49:33.234,neutral,frown,0.186232,neutral,0.0
1749332973.2652,14:49:33.265,neutral,frown,0.186232,neutral,0.0
1749332973.2964,14:49:33.296,blink,frown,0.186232,neutral,0.0
1749332973.3275,14:49:33.327,blink,frown,0.20194,neutral,0.0
1749332973.3587,14:49:33.358,blink,frown,0.20194,neutral,0.0
1749332973.3898,14:49:33.389,blink,frown,0.20194,neutral,0.0
1749332973.4209,14:49:33.420,blink,frown,0.20194,neutral,0.0
1749332973.4523,14:49:33.452,neutral,frown,0.365029,neutral,0.0
1749332973.4836,14:49:33.483,neutral,frown,0.365029,neutral,0.0
1749332973.515,14:49:33.515,neutral,frown,0.365029,neutral,0.0
1749332973.5463,14:49:33.546,neutral,frown,0.365029,neutral,0.0
1749332973.5776,14:49:33.577,neutral,frown,0.214475,neutral,0.0
1749332973.609,14:49:33.609,neutral,frown,0.214475,neutral,0.0
1749332973.6403,14:49:33.640,neutral,frown,0.214475,neutral,0.0
1749332973.6715,14:49:33.671,neutral,frown,0.214475,neutral,0.0
1749332973.7026,14:49:33.702,neutral,frown,0.113159,neutral,0.0
1749332973.7337,14:49:33.733,neutral,frown,0.113159,neutral,0.0
1749332973.7649,14:49:33.764,neutral,frown,0.113159,neutral,0.0
1749332973.796,14:49:33.796,neutral,frown,0.113159,neutral,0.0
1749332973.8274,14:49:33.827,neutral,frown,0.144319,neutral,0.0
1749332973.8587,14:49:33.858,neutral,frown,0.144319,neutral,0.0
1749332973.89,14:49:33.890,neutral,frown,0.144319,neutral,0.0
1749332973.9214,14:49:33.921,neutral,frown,0.144319,neutral,0.0
1749332973.9527,14:49:33.952,neutral,frown,0.117619,neutral,0.0
1749332973.9841,14:49:33.984,neutral,frown,0.117619,neutral,0.0
1749332974.0154,14:49:34.015,neutral,frown,0.117619,neutral,0.0
1749332974.0465,14:49:34.046,neutral,frown,0.117619,neutral,0.0
1749332974.0777,14:49:34.077,neutral,frown,0.122827,neutral,0.0
1749332974.1088,14:49:34.108,neutral,frown,0.122827,neutral,0.0
1749332974.14,14:49:34.140,neutral,frown,0.122827,neutral,0.0
1749332974.1713,14:49:34.171,neutral,frown,0.122827,neutral,0.0
1749332974.2026,14:49:34.202,neutral,frown,0.130844,neutral,0.0
1749332974.234,14:49:34.234,neutral,frown,0.130844,neutral,0.0
1749332974.2653,14:49:34.265,neutral,frown,0.130844,neutral,0.0
1749332974.2967,14:49:34.296,neutral,frown,0.130844,neutral,0.0
1749332974.328,14:49:34.328,neutral,frown,0.111556,neutral,0.0
1749332974.3593,14:49:34.359,neutral,frown,0.111556,neutral,0.0
1749332974.3905,14:49:34.390,neutral,frown,0.111556,neutral,0.0
1749332974.4216,14:49:34.421,neutral,frown,0.111556,neutral,0.0
1749332974.4528,14:49:34.452,neutral,frown,0.132856,neutral,0.0
1749332974.4839,14:49:34.483,neutral,frown,0.132856,neutral,0.0
1749332974.515,14:49:34.515,neutral,frown,0.132856,neutral,0.0
1749332974.5462,14:49:34.546,neutral,frown,0.132856,neutral,0.0
1749332974.5775,14:49:34.577,neutral,frown,0.174571,neutral,0.0
1749332974.6089,14:49:34.608,neutral,frown,0.174571,neutral,0.0
1749332974.6402,14:49:34.640,neutral,frown,0.174571,neutral,0.0
1749332974.6715,14:49:34.671,neutral,frown,0.174571,neutral,0.0
1749332974.7029,14:49:34.702,neutral,frown,0.172107,neutral,0.0
1749332974.7342,14:49:34.734,neutral,frown,0.172107,neutral,0.0
1749332974.7654,14:49:34.765,neutral,frown,0.172107,neutral,0.0
1749332974.7965,14:49:34.796,neutral,frown,0.172107,neutral,0.0
1749332974.8276,14:49:34.827,neutral,frown,0.250021,neutral,0.0
1749332974.8588,14:49:34.858,neutral,frown,0.250021,neutral,0.0
1749332974.8899,14:49:34.889,neutral,frown,0.250021,neutral,0.0
1749332974.9211,14:49:34.921,neutral,frown,0.250021,neutral,0.0
1749332974.9524,14:49:34.952,neutral,frown,0.479028,neutral,0.0
1749332974.9837,14:49:34.983,neutral,frown,0.479028,neutral,0.0
1749332975.0151,14:49:35.015,neutral,frown,0.479028,neutral,0.0
1749332975.0464,14:49:35.046,neutral,frown,0.479028,neutral,0.0
1749332975.0777,14:49:35.077,neutral,frown,0.676553,neutral,0.0
1749332975.1089,14:49:35.108,neutral,frown,0.676553,neutral,0.0
1749332975.14,14:49:35.140,neutral,frown,0.676553,neutral,0.0
1749332975.1712,14:49:35.171,neutral,frown,0.676553,neutral,0.0
1749332975.2023,14:49:35.202,neutral,frown,0.839442,neutral,0.0
1749332975.2334,14:49:35.233,neutral,frown,0.839442,neutral,0.0
1749332975.2646,14:49:35.264,neutral,frown,0.839442,neutral,0.0
1749332975.2957,14:49:35.295,neutral,frown,0.839442,neutral,0.0
1749332975.3271,14:49:35.327,neutral,frown,0.714223,neutral,0.0
1749332975.3584,14:49:35.358,neutral,frown,0.714223,neutral,0.0
1749332975.3897,14:49:35.389,neutral,frown,0.714223,neutral,0.0
1749332975.4211,14:49:35.421,neutral,frown,0.714223,neutral,0.0
1749332975.4524,14:49:35.452,neutral,frown,0.393192,neutral,0.0
1749332975.4836,14:49:35.483,neutral,frown,0.393192,neutral,0.0
1749332975.5148,14:49:35.514,neutral,frown,0.393192,neutral,0.0
1749332975.5459,14:49:35.545,neutral,frown,0.393192,neutral,0.0
1749332975.5771,14:49:35.577,neutral,frown,0.283122,neutral,0.0
1749332975.6082,14:49:35.608,neutral,frown,0.283122,neutral,0.0
1749332975.6394,14:49:35.639,neutral,frown,0.283122,neutral,0.0
1749332975.6705,14:49:35.670,neutral,frown,0.283122,neutral,0.0
1749332975.7018,14:49:35.701,neutral,frown,0.283978,neutral,0.0
1749332975.7332,14:49:35.733,neutral,frown,0.283978,neutral,0.0
1749332975.7645,14:49:35.764,neutral,frown,0.283978,neutral,0.0
1749332975.7959,14:49:35.795,neutral,frown,0.283978,neutral,0.0
1749332975.8272,14:49:35.827,neutral,frown,0.174491,neutral,0.0
1749332975.8585,14:49:35.858,neutral,frown,0.174491,neutral,0.0
1749332975.8897,14:49:35.889,neutral,frown,0.174491,neutral,0.0
1749332975.9208,14:49:35.920,neutral,frown,0.174491,neutral,0.0
1749332975.952,14:49:35.952,neutral,frown,0.160019,neutral,0.0
1749332975.9831,14:49:35.983,neutral,frown,0.160019,neutral,0.0
1749332976.0142,14:49:36.014,neutral,frown,0.160019,neutral,0.0
1749332976.0454,14:49:36.045,neutral,frown,0.160019,neutral,0.0
1749332976.0765,14:49:36.076,neutral,frown,0.209086,neutral,0.0
1749332976.1079,14:49:36.107,neutral,frown,0.209086,neutral,0.0
1749332976.1392,14:49:36.139,neutral,frown,0.209086,neutral,0.0
1749332976.1705,14:49:36.170,neutral,frown,0.209086,neutral,0.0
1749332976.2019,14:49:36.201,neutral,frown,0.419474,neutral,0.0
1749332976.2332,14:49:36.233,neutral,frown,0.419474,neutral,0.0
1749332976.2646,14:49:36.264,neutral,frown,0.419474,neutral,0.0
1749332976.2957,14:49:36.295,neutral,frown,0.419474,neutral,0.0
1749332976.3268,14:49:36.326,neutral,frown,0.376917,neutral,0.0
1749332976.358,14:49:36.358,neutral,frown,0.376917,neutral,0.0
1749332976.3891,14:49:36.389,neutral,frown,0.376917,neutral,0.0
1749332976.4203,14:49:36.420,neutral,frown,0.376917,neutral,0.0
1749332976.4514,14:49:36.451,neutral,frown,0.277247,neutral,0.0
1749332976.4827,14:49:36.482,neutral,frown,0.277247,neutral,0.0
1749332976.5141,14:49:36.514,neutral,frown,0.277247,neutral,0.0
1749332976.5454,14:49:36.545,neutral,frown,0.277247,neutral,0.0
1749332976.5768,14:49:36.576,neutral,frown,0.188166,neutral,0.0
1749332976.6081,14:49:36.608,neutral,frown,0.188166,neutral,0.0
1749332976.6394,14:49:36.639,neutral,frown,0.188166,neutral,0.0
1749332976.6706,14:49:36.670,neutral,frown,0.188166,neutral,0.0
1749332976.7017,14:49:36.701,neutral,frown,0.432454,neutral,0.0
1749332976.7328,14:49:36.732,neutral,frown,0.432454,neutral,0.0
1749332976.764,14:49:36.764,neutral,frown,0.432454,neutral,0.0
1749332976.7951,14:49:36.795,neutral,frown,0.432454,neutral,0.0
1749332976.8263,14:49:36.826,neutral,frown,0.330689,neutral,0.0
1749332976.8576,14:49:36.857,neutral,frown,0.330689,neutral,0.0
1749332976.8889,14:49:36.888,neutral,frown,0.330689,neutral,0.0
1749332976.9203,14:49:36.920,neutral,frown,0.330689,neutral,0.0
1749332976.9516,14:49:36.951,neutral,frown,0.810248,neutral,0.0
1749332976.983,14:49:36.983,neutral,frown,0.810248,neutral,0.0
1749332977.0143,14:49:37.014,neutral,frown,0.810248,neutral,0.0
1749332977.0454,14:49:37.045,neutral,frown,0.810248,neutral,0.0
1749332977.0766,14:49:37.076,neutral,frown,0.986094,neutral,0.0
1749332977.1077,14:49:37.107,blink,frown,0.986094,neutral,0.0
1749332977.1389,14:49:37.138,blink,frown,0.986094,neutral,0.0
1749332977.17,14:49:37.170,blink,frown,0.986094,neutral,0.0
1749332977.2011,14:49:37.201,blink,frown,0.531647,neutral,0.0
1749332977.2325,14:49:37.232,blink,frown,0.531647,neutral,0.0
1749332977.2638,14:49:37.263,neutral,frown,0.531647,neutral,0.0
1749332977.2952,14:49:37.295,neutral,frown,0.531647,neutral,0.0
1749332977.3265,14:49:37.326,neutral,frown,0.232428,neutral,0.0
1749332977.3578,14:49:37.357,neutral,frown,0.232428,neutral,0.0
1749332977.389,14:49:37.389,neutral,frown,0.232428,neutral,0.0
1749332977.4201,14:49:37.420,neutral,frown,0.232428,neutral,0.0
1749332977.4513,14:49:37.451,neutral,frown,0.198012,neutral,0.0
1749332977.4824,14:49:37.482,neutral,frown,0.198012,neutral,0.0
1749332977.5135,14:49:37.513,neutral,frown,0.198012,neutral,0.0
1749332977.5447,14:49:37.544,neutral,frown,0.198012,neutral,0.0
1749332977.576,14:49:37.576,neutral,frown,0.11492,neutral,0.0
1749332977.6074,14:49:37.607,neutral,frown,0.11492,neutral,0.0
1749332977.6387,14:49:37.638,neutral,frown,0.11492,neutral,0.0
1749332977.67,14:49:37.670,neutral,frown,0.11492,neutral,0.0
1749332977.7014,14:49:37.701,neutral,frown,0.166369,neutral,0.0
1749332977.7327,14:49:37.732,neutral,frown,0.166369,neutral,0.0
1749332977.764,14:49:37.764,neutral,frown,0.166369,neutral,0.0
1749332977.7951,14:49:37.795,neutral,frown,0.166369,neutral,0.0
1749332977.8262,14:49:37.826,neutral,frown,0.069499,neutral,0.0
1749332977.8574,14:49:37.857,neutral,frown,0.069499,neutral,0.0
1749332977.8885,14:49:37.888,neutral,frown,0.069499,neutral,0.0
1749332977.9197,14:49:37.919,neutral,frown,0.069499,neutral,0.0
1749332977.9508,14:49:37.950,neutral,frown,0.080211,neutral,0.0
1749332977.9821,14:49:37.982,neutral,frown,0.080211,neutral,0.0
1749332978.0135,14:49:38.013,neutral,frown,0.080211,neutral,0.0
1749332978.0448,14:49:38.044,neutral,frown,0.080211,neutral,0.0
1749332978.0762,14:49:38.076,neutral,frown,0.080285,neutral,0.0
1749332978.1075,14:49:38.107,neutral,frown,0.080285,neutral,0.0
1749332978.1386,14:49:38.138,neutral,frown,0.080285,neutral,0.0
1749332978.1698,14:49:38.169,neutral,frown,0.080285,neutral,0.0
1749332978.2009,14:49:38.200,neutral,frown,0.371061,neutral,0.0
1749332978.2323,14:49:38.232,neutral,frown,0.371061,neutral,0.0
1749332978.2634,14:49:38.263,neutral,frown,0.371061,neutral,0.0
1749332978.2945,14:49:38.294,neutral,frown,0.371061,neutral,0.0
1749332978.3257,14:49:38.325,neutral,frown,0.357897,neutral,0.0
1749332978.357,14:49:38.357,neutral,frown,0.357897,neutral,0.0
1749332978.3884,14:49:38.388,neutral,frown,0.357897,neutral,0.0
1749332978.4197,14:49:38.419,neutral,frown,0.357897,neutral,0.0
1749332978.451,14:49:38.451,neutral,frown,0.317198,neutral,0.0
1749332978.4824,14:49:38.482,neutral,frown,0.317198,neutral,0.0
1749332978.5136,14:49:38.513,neutral,frown,0.317198,neutral,0.0
1749332978.5447,14:49:38.544,neutral,frown,0.317198,neutral,0.0
1749332978.5761,14:49:38.576,neutral,frown,0.206037,neutral,0.0
1749332978.6072,14:49:38.607,neutral,frown,0.206037,neutral,0.0
1749332978.6384,14:49:38.638,neutral,frown,0.206037,neutral,0.0
1749332978.6695,14:49:38.669,neutral,frown,0.206037,neutral,0.0
1749332978.7006,14:49:38.700,neutral,frown,0.219234,neutral,0.0
1749332978.732,14:49:38.732,neutral,frown,0.219234,neutral,0.0
1749332978.7633,14:49:38.763,neutral,frown,0.219234,neutral,0.0
1749332978.7947,14:49:38.794,neutral,frown,0.219234,neutral,0.0
1749332978.826,14:49:38.826,neutral,frown,0.222273,neutral,0.0
1749332978.8573,14:49:38.857,neutral,frown,0.222273,neutral,0.0
1749332978.8887,14:49:38.888,neutral,frown,0.222273,neutral,0.0
1749332978.9198,14:49:38.919,neutral,frown,0.222273,neutral,0.0
1749332978.951,14:49:38.951,neutral,frown,0.172757,neutral,0.0
1749332978.9821,14:49:38.982,neutral,frown,0.172757,neutral,0.0
1749332979.0132,14:49:39.013,neutral,frown,0.172757,neutral,0.0
1749332979.0444,14:49:39.044,neutral,frown,0.172757,neutral,0.0
1749332979.0755,14:49:39.075,neutral,frown,0.241868,neutral,0.0
1749332979.1069,14:49:39.106,neutral,frown,0.241868,neutral,0.0
1749332979.1382,14:49:39.138,neutral,frown,0.241868,neutral,0.0
1749332979.1695,14:49:39.169,neutral,frown,0.241868,neutral,0.0
1749332979.2009,14:49:39.200,neutral,frown,0.298878,neutral,0.0
1749332979.2322,14:49:39.232,neutral,frown,0.298878,neutral,0.0
1749332979.2636,14:49:39.263,neutral,frown,0.298878,neutral,0.0
1749332979.2947,14:49:39.294,neutral,frown,0.298878,neutral,0.0
1749332979.3258,14:49:39.325,neutral,frown,0.221406,neutral,0.0
1749332979.357,14:49:39.357,neutral,frown,0.221406,neutral,0.0
1749332979.3881,14:49:39.388,neutral,frown,0.221406,neutral,0.0
1749332979.4193,14:49:39.419,neutral,frown,0.221406,neutral,0.0
1749332979.4504,14:49:39.450,neutral,frown,0.227621,neutral,0.0
1749332979.4815,14:49:39.481,neutral,frown,0.227621,neutral,0.0
1749332979.5129,14:49:39.512,neutral,frown,0.227621,neutral,0.0
1749332979.5442,14:49:39.544,neutral,frown,0.227621,neutral,0.0
1749332979.5756,14:49:39.575,neutral,frown,0.177216,neutral,0.0
1749332979.6069,14:49:39.606,neutral,frown,0.177216,neutral,0.0
1749332979.6382,14:49:39.638,neutral,frown,0.177216,neutral,0.0
1749332979.6694,14:49:39.669,neutral,frown,0.177216,neutral,0.0
1749332979.7005,14:49:39.700,neutral,frown,0.237843,neutral,0.0
1749332979.7317,14:49:39.731,neutral,frown,0.237843,neutral,0.0
1749332979.7628,14:49:39.762,neutral,frown,0.237843,neutral,0.0
1749332979.7939,14:49:39.793,neutral,frown,0.237843,neutral,0.0
1749332979.8251,14:49:39.825,neutral,frown,0.261625,neutral,0.0
1749332979.8564,14:49:39.856,neutral,frown,0.261625,neutral,0.0
1749332979.8878,14:49:39.887,neutral,frown,0.261625,neutral,0.0
1749332979.9191,14:49:39.919,neutral,frown,0.261625,neutral,0.0
1749332979.9504,14:49:39.950,neutral,frown,0.266569,neutral,0.0
1749332979.9818,14:49:39.981,neutral,frown,0.266569,neutral,0.0
1749332980.0131,14:49:40.013,neutral,frown,0.266569,neutral,0.0
1749332980.0444,14:49:40.044,neutral,frown,0.266569,neutral,0.0
1749332980.0756,14:49:40.075,neutral,frown,0.344875,neutral,0.0
1749332980.1067,14:49:40.106,blink,frown,0.344875,neutral,0.0
1749332980.1381,14:49:40.138,blink,frown,0.344875,neutral,0.0
1749332980.1692,14:49:40.169,blink,frown,0.344875,neutral,0.0
1749332980.2005,14:49:40.200,blink,frown,0.402936,neutral,0.0
1749332980.2317,14:49:40.231,blink,frown,0.402936,neutral,0.0
1749332980.263,14:49:40.263,neutral,frown,0.402936,neutral,0.0
1749332980.2944,14:49:40.294,neutral,frown,0.402936,neutral,0.0
1749332980.3257,14:49:40.325,neutral,frown,0.410181,neutral,0.0
1749332980.357,14:49:40.357,neutral,frown,0.410181,neutral,0.0
1749332980.3884,14:49:40.388,neutral,frown,0.410181,neutral,0.0
1749332980.4195,14:49:40.419,neutral,frown,0.410181,neutral,0.0
1749332980.4507,14:49:40.450,neutral,frown,0.475501,neutral,0.0
1749332980.4818,14:49:40.481,neutral,frown,0.475501,neutral,0.0
1749332980.5129,14:49:40.512,neutral,frown,0.475501,neutral,0.0
1749332980.5441,14:49:40.544,neutral,frown,0.475501,neutral,0.0
1749332980.5752,14:49:40.575,neutral,frown,0.419911,neutral,0.0
1749332980.6064,14:49:40.606,neutral,frown,0.419911,neutral,0.0
1749332980.6377,14:49:40.637,neutral,frown,0.419911,neutral,0.0
1749332980.669,14:49:40.669,neutral,frown,0.419911,neutral,0.0
1749332980.7004,14:49:40.700,neutral,frown,0.260585,neutral,0.0
1749332980.7317,14:49:40.731,neutral,frown,0.260585,neutral,0.0
1749332980.7631,14:49:40.763,neutral,frown,0.260585,neutral,0.0
1749332980.7942,14:49:40.794,neutral,frown,0.260585,neutral,0.0
1749332980.8253,14:49:40.825,neutral,frown,0.143867,neutral,0.0
1749332980.8565,14:49:40.856,neutral,frown,0.143867,neutral,0.0
1749332980.8876,14:49:40.887,neutral,frown,0.143867,neutral,0.0
1749332980.9188,14:49:40.918,neutral,frown,0.143867,neutral,0.0
1749332980.9499,14:49:40.949,neutral,frown,0.357488,neutral,0.0
1749332980.981,14:49:40.981,neutral,frown,0.357488,neutral,0.0
1749332981.0124,14:49:41.012,neutral,frown,0.357488,neutral,0.0
1749332981.0437,14:49:41.043,neutral,frown,0.357488,neutral,0.0
1749332981.0751,14:49:41.075,neutral,frown,0.564726,neutral,0.0
1749332981.1064,14:49:41.106,neutral,frown,0.564726,neutral,0.0
1749332981.1377,14:49:41.137,neutral,frown,0.564726,neutral,0.0
1749332981.1689,14:49:41.168,neutral,frown,0.564726,neutral,0.0
1749332981.2,14:49:41.200,neutral,frown,0.367622,neutral,0.0
1749332981.2312,14:49:41.231,neutral,frown,0.367622,neutral,0.0
1749332981.2623,14:49:41.262,neutral,frown,0.367622,neutral,0.0
1749332981.2934,14:49:41.293,neutral,frown,0.367622,neutral,0.0
1749332981.3246,14:49:41.324,neutral,frown,0.22199,neutral,0.0
1749332981.3557,14:49:41.355,neutral,frown,0.22199,neutral,0.0
1749332981.3871,14:49:41.387,neutral,frown,0.22199,neutral,0.0
1749332981.4184,14:49:41.418,neutral,frown,0.22199,neutral,0.0
1749332981.4497,14:49:41.449,neutral,frown,0.312133,neutral,0.0
1749332981.4811,14:49:41.481,neutral,frown,0.312133,neutral,0.0
1749332981.5124,14:49:41.512,neutral,frown,0.312133,neutral,0.0
1749332981.5437,14:49:41.543,neutral,frown,0.312133,neutral,0.0
1749332981.575,14:49:41.575,neutral,frown,0.261996,neutral,0.0
1749332981.6063,14:49:41.606,neutral,frown,0.261996,neutral,0.0
1749332981.6375,14:49:41.637,neutral,frown,0.261996,neutral,0.0
1749332981.6686,14:49:41.668,neutral,frown,0.261996,neutral,0.0
1749332981.6997,14:49:41.699,neutral,frown,0.246179,neutral,0.0
1749332981.7311,14:49:41.731,neutral,frown,0.246179,neutral,0.0
1749332981.7624,14:49:41.762,neutral,frown,0.246179,neutral,0.0
1749332981.7938,14:49:41.793,neutral,frown,0.246179,neutral,0.0
1749332981.8251,14:49:41.825,neutral,frown,0.223062,neutral,0.0
1749332981.8564,14:49:41.856,neutral,frown,0.223062,neutral,0.0
1749332981.8878,14:49:41.887,neutral,frown,0.223062,neutral,0.0
1749332981.9189,14:49:41.918,neutral,frown,0.223062,neutral,0.0
1749332981.9503,14:49:41.950,neutral,frown,0.223899,neutral,0.0
1749332981.9814,14:49:41.981,neutral,frown,0.223899,neutral,0.0
1749332982.0125,14:49:42.012,neutral,frown,0.223899,neutral,0.0
1749332982.0437,14:49:42.043,neutral,frown,0.223899,neutral,0.0
1749332982.0748,14:49:42.074,neutral,frown,0.232542,neutral,0.0
1749332982.106,14:49:42.106,neutral,frown,0.232542,neutral,0.0
1749332982.1373,14:49:42.137,neutral,frown,0.232542,neutral,0.0
1749332982.1686,14:49:42.168,neutral,frown,0.232542,neutral,0.0
1749332982.2,14:49:42.200,neutral,frown,0.213341,neutral,0.0
1749332982.2313,14:49:42.231,neutral,frown,0.213341,neutral,0.0
1749332982.2627,14:49:42.262,neutral,frown,0.213341,neutral,0.0
1749332982.294,14:49:42.294,neutral,frown,0.213341,neutral,0.0
1749332982.3251,14:49:42.325,neutral,frown,0.173795,neutral,0.0
