Timestamp,Local time,Counter,Interpolated,Accelerometer X,Accelerometer Y,Accelerometer Z,Magnetometer X,Magnetometer Y,Magnetometer Z,Quaternion 0,Quaternion 1,Quaternion 2,Quaternion 3
1749332972.8123,14:49:32.812,3,false,0.778406,0.130493,0.612061,0.049377,0.951064,-0.281743,-0.207279,-2.652666,30.728705,-19.209361
1749332972.8436,14:49:32.843,4,false,0.777558,0.134766,0.612305,0.048218,0.945693,-0.266606,-0.217044,-2.432261,30.526972,-19.187562
1749332972.8748,14:49:32.874,5,false,0.776312,0.141724,0.612488,0.045959,0.940322,-0.276371,-0.211673,-2.428296,30.450089,-18.988498
1749332972.9059,14:49:32.905,6,false,0.77492,0.148682,0.612793,0.043335,0.935927,-0.27393,-0.203372,-2.364912,30.261264,-18.943924
1749332972.937,14:49:32.937,7,false,0.774525,0.151001,0.612793,0.042358,0.94081,-0.278813,-0.193606,-2.233098,30.270767,-18.75427
1749332972.9682,14:49:32.968,8,false,0.773388,0.157959,0.612671,0.039429,0.930068,-0.287602,-0.184329,-2.293911,30.294274,-18.673304
1749332972.9993,14:49:32.999,9,false,0.772641,0.162354,0.61261,0.037109,0.932021,-0.284184,-0.182376,-2.184151,30.180846,-18.600434
1749332973.0305,14:49:33.030,10,false,0.771854,0.167908,0.612305,0.03363,0.945693,-0.288579,-0.187747,-2.115274,30.123622,-18.594667
1749332973.0618,14:49:33.061,11,false,0.771534,0.171143,0.611938,0.03125,0.924208,-0.300786,-0.185306,-2.128054,30.116982,-18.589477
1749332973.0931,14:49:33.093,12,false,0.771324,0.174255,0.61145,0.028687,0.941787,-0.297856,-0.188724,-2.124603,30.200729,-18.495083
1749332973.1245,14:49:33.124,13,false,0.771141,0.178406,0.610657,0.024719,0.933974,-0.293462,-0.176516,-2.151404,30.15647,-18.335358
1749332973.1558,14:49:33.155,14,false,0.771189,0.180786,0.609985,0.0224,0.941299,-0.298833,-0.190677,-2.295156,30.266176,-18.445822
1749332973.1872,14:49:33.187,15,false,0.771248,0.182861,0.609375,0.02002,0.951553,-0.291997,-0.182864,-2.439486,30.245281,-18.455516
1749332973.2185,14:49:33.218,16,false,0.771157,0.185181,0.608887,0.016785,0.952041,-0.298344,-0.184817,-2.479661,30.196567,-18.449287
1749332973.2496,14:49:33.249,17,false,0.771121,0.186279,0.608643,0.015076,0.931533,-0.30811,-0.177005,-2.456002,30.287309,-18.353958
1749332973.2808,14:49:33.280,18,false,0.771148,0.187927,0.608154,0.012756,0.94667,-0.316899,-0.178958,-2.330033,30.204485,-18.357884
1749332973.3119,14:49:33.311,19,false,0.771158,0.189392,0.607727,0.010681,0.939834,-0.301762,-0.188724,-2.485829,30.458928,-18.391326
1749332973.343,14:49:33.343,20,false,0.771152,0.190674,0.607361,0.008972,0.927138,-0.307134,-0.177981,-2.4466,30.463619,-18.526101
1749332973.3742,14:49:33.374,21,false,0.771163,0.192261,0.606873,0.007019,0.939345,-0.310552,-0.174563,-2.515971,30.437933,-18.542721
1749332973.4053,14:49:33.405,22,false,0.771189,0.193359,0.606506,0.005432,0.92665,-0.282231,-0.178958,-2.473727,30.444723,-18.557679
1749332973.4367,14:49:33.436,23,false,0.771599,0.194641,0.605591,0.003174,0.939834,-0.294926,-0.186282,-2.48057,30.585419,-18.630957
1749332973.468,14:49:33.468,24,false,0.771718,0.195129,0.605286,0.002319,0.930556,-0.289067,-0.184329,-2.486728,30.712046,-18.442691
1749332973.4993,14:49:33.499,25,false,0.772112,0.196228,0.604431,0.000366,0.935927,-0.294438,-0.190188,-2.327779,30.840963,-18.467652
1749332973.5307,14:49:33.530,26,false,0.772561,0.196899,0.603638,-0.001221,0.932509,-0.283696,-0.1897,-2.468847,30.867266,-18.430302
1749332973.562,14:49:33.562,27,false,0.772927,0.197693,0.602905,-0.002563,0.947646,-0.28809,-0.193118,-2.476177,31.085338,-18.29201
1749332973.5934,14:49:33.593,28,false,0.773558,0.19873,0.601746,-0.004089,0.934951,-0.288579,-0.198001,-2.452867,31.087203,-18.272223
1749332973.6247,14:49:33.624,29,false,0.773795,0.198914,0.601379,-0.004272,0.950088,-0.290532,-0.21265,-2.506657,31.31319,-18.299277
1749332973.6558,14:49:33.655,30,false,0.77442,0.199585,0.600342,-0.005371,0.928603,-0.295903,-0.209232,-2.704607,31.337131,-18.278764
1749332973.687,14:49:33.687,31,false,0.774841,0.200134,0.599609,-0.006042,0.940322,-0.30518,-0.203861,-2.793038,31.478309,-18.320118
1749332973.7181,14:49:33.718,0,false,0.775506,0.201172,0.598389,-0.007202,0.945205,-0.297856,-0.208255,-2.812811,31.784816,-18.342383
1749332973.7493,14:49:33.749,1,false,0.775936,0.202026,0.597534,-0.007813,0.932509,-0.300786,-0.223392,-2.830607,31.836364,-18.616636
1749332973.7804,14:49:33.780,2,false,0.776291,0.202637,0.596863,-0.008057,0.92958,-0.30518,-0.209232,-2.697085,31.807988,-18.609249
1749332973.8117,14:49:33.811,3,false,0.776818,0.203125,0.596008,-0.008301,0.935439,-0.324224,-0.231693,-2.726453,31.812358,-18.632508
1749332973.8431,14:49:33.843,4,false,0.77717,0.203552,0.595398,-0.008667,0.930068,-0.29688,-0.216556,-2.767838,31.876105,-18.668395
1749332973.8744,14:49:33.874,5,false,0.777405,0.204224,0.594849,-0.00946,0.943252,-0.314458,-0.209232,-2.969578,31.813848,-18.775463
1749332973.9058,14:49:33.905,6,false,0.777436,0.20459,0.594666,-0.010437,0.933974,-0.303227,-0.211673,-2.926835,31.937262,-18.826962
1749332973.9371,14:49:33.937,7,false,0.777462,0.205139,0.594421,-0.011597,0.924697,-0.312993,-0.205325,-2.843505,32.138058,-18.738727
1749332973.9684,14:49:33.968,8,false,0.777267,0.205933,0.59436,-0.01355,0.932021,-0.310063,-0.205814,-2.947955,32.049605,-18.734084
1749332973.9998,14:49:33.999,9,false,0.776934,0.207031,0.59436,-0.015747,0.930068,-0.310063,-0.217533,-3.16159,32.089628,-18.834583
1749332974.0309,14:49:34.030,10,false,0.776397,0.208435,0.594482,-0.018799,0.939834,-0.312505,-0.211185,-3.159462,32.155556,-18.895124
1749332974.0621,14:49:34.062,11,false,0.775214,0.211121,0.594849,-0.025024,0.932021,-0.294926,-0.21265,-3.008008,32.214892,-19.054288
1749332974.0932,14:49:34.093,12,false,0.774283,0.213867,0.594849,-0.030029,0.94374,-0.307622,-0.205325,-2.961422,32.402879,-19.003135
1749332974.1243,14:49:34.124,13,false,0.772554,0.219238,0.594727,-0.037354,0.950088,-0.285649,-0.188724,-2.874634,32.482344,-19.076729
1749332974.1557,14:49:34.155,14,false,0.771327,0.223633,0.59436,-0.042175,0.942275,-0.267582,-0.182864,-2.871293,32.733308,-19.142963
1749332974.187,14:49:34.187,15,false,0.77025,0.227844,0.593872,-0.046021,0.933974,-0.27686,-0.185306,-2.898195,32.884407,-19.127805
1749332974.2184,14:49:34.218,16,false,0.768996,0.233643,0.592834,-0.051025,0.945205,-0.283696,-0.180423,-2.862591,33.080211,-19.069301
1749332974.2497,14:49:34.249,17,false,0.768538,0.236694,0.59198,-0.053711,0.932021,-0.278325,-0.181399,-2.935224,33.19662,-19.255908
1749332974.281,14:49:34.281,18,false,0.768194,0.239624,0.591003,-0.056335,0.938857,-0.275883,-0.173587,-3.075363,33.346249,-19.274317
1749332974.3124,14:49:34.312,19,false,0.768221,0.240173,0.590698,-0.056824,0.932998,-0.271,-0.17554,-3.111765,33.391192,-19.3507
1749332974.3437,14:49:34.343,20,false,0.768736,0.240295,0.589966,-0.056946,0.948135,-0.281743,-0.195071,-3.144527,33.611087,-19.269906
1749332974.3749,14:49:34.374,21,false,0.769266,0.240112,0.589355,-0.056885,0.945205,-0.292973,-0.206302,-3.188966,33.794039,-19.242054
1749332974.406,14:49:34.406,22,false,0.769999,0.239746,0.588623,-0.056091,0.927626,-0.285161,-0.201907,-3.049516,33.89888,-19.202032
1749332974.4371,14:49:34.437,23,false,0.770707,0.239685,0.58783,-0.054932,0.94374,-0.307134,-0.20972,-3.058595,33.858653,-19.151059
1749332974.4683,14:49:34.468,24,false,0.770895,0.239685,0.587646,-0.05426,0.947158,-0.314458,-0.196048,-3.051812,33.882263,-19.120137
1749332974.4994,14:49:34.499,25,false,0.771406,0.240295,0.586853,-0.052856,0.941787,-0.321782,-0.208743,-3.060662,34.038097,-19.152123
1749332974.5306,14:49:34.530,26,false,0.771652,0.240356,0.586609,-0.051697,0.942275,-0.323247,-0.199466,-3.038718,34.02881,-19.18091
1749332974.5619,14:49:34.561,27,false,0.771816,0.239502,0.586853,-0.050415,0.927626,-0.3252,-0.197513,-3.078785,34.035405,-19.296541
1749332974.5932,14:49:34.593,28,false,0.771788,0.238525,0.587402,-0.049072,0.920302,-0.316411,-0.194583,-3.129799,34.026386,-19.266025
1749332974.6246,14:49:34.624,29,false,0.77182,0.237488,0.587891,-0.047729,0.916884,-0.318853,-0.186282,-3.190665,33.958454,-19.343237
1749332974.6559,14:49:34.655,30,false,0.772068,0.236023,0.588257,-0.046448,0.905165,-0.300786,-0.185306,-3.170675,33.972085,-19.367867
1749332974.6873,14:49:34.687,31,false,0.772503,0.234985,0.588135,-0.046021,0.897841,-0.285161,-0.187259,-3.137731,33.969398,-19.330218
1749332974.7186,14:49:34.718,0,false,0.773378,0.233643,0.587524,-0.045959,0.930556,-0.277348,-0.193606,-3.123034,33.952027,-19.401011
1749332974.7497,14:49:34.749,1,false,0.774122,0.233032,0.586792,-0.045898,0.941299,-0.277348,-0.205325,-3.154669,34.011161,-19.464725
1749332974.7809,14:49:34.780,2,false,0.775005,0.232849,0.585693,-0.045959,0.951064,-0.291997,-0.208255,-3.228002,34.079336,-19.492159
1749332974.812,14:49:34.812,3,false,0.776326,0.232849,0.583984,-0.04541,0.953506,-0.278325,-0.22388,-3.338863,34.065925,-19.59162
1749332974.8432,14:49:34.843,4,false,0.776759,0.233215,0.583313,-0.044739,0.952529,-0.287114,-0.225834,-3.319008,34.083762,-19.606365
1749332974.8743,14:49:34.874,5,false,0.776966,0.233521,0.583008,-0.043518,0.938369,-0.283207,-0.225834,-3.27123,34.099815,-19.694405
1749332974.9054,14:49:34.905,6,false,0.777107,0.232605,0.583435,-0.040039,0.933974,-0.278325,-0.207279,-3.22823,33.964725,-19.668963
1749332974.9368,14:49:34.936,7,false,0.777314,0.230408,0.58429,-0.036072,0.925185,-0.278325,-0.194095,-3.279253,33.798282,-19.765697
1749332974.9681,14:49:34.968,8,false,0.778076,0.225403,0.585632,-0.028748,0.933486,-0.295903,-0.206302,-3.235451,33.588669,-19.807896
1749332974.9995,14:49:34.999,9,false,0.77853,0.223206,0.585999,-0.026001,0.918349,-0.295415,-0.20972,-3.210982,33.564508,-19.681383
1749332975.0308,14:49:35.030,10,false,0.780164,0.215637,0.586975,-0.017456,0.926162,-0.309575,-0.208743,-3.1441,33.512856,-19.672198
1749332975.0621,14:49:35.062,11,false,0.781984,0.207092,0.58783,-0.008423,0.918837,-0.327153,-0.221927,-3.113813,33.406554,-19.544301
1749332975.0933,14:49:35.093,12,false,0.783276,0.201599,0.588074,-0.002502,0.910048,-0.347662,-0.228763,-3.116462,33.34079,-19.459101
1749332975.1244,14:49:35.124,13,false,0.784879,0.194458,0.588318,0.005737,0.919326,-0.334966,-0.244388,-3.118846,33.102156,-19.487098
1749332975.1555,14:49:35.155,14,false,0.785248,0.192505,0.58844,0.008118,0.926162,-0.356451,-0.239506,-3.031269,32.872432,-19.467433
1749332975.1867,14:49:35.186,15,false,0.785835,0.188049,0.588989,0.013855,0.918349,-0.346685,-0.234623,-3.027219,32.695588,-19.374966
1749332975.2178,14:49:35.217,16,false,0.785933,0.186523,0.589294,0.015808,0.911025,-0.340826,-0.239994,-3.173113,32.461659,-19.441285
1749332975.249,14:49:35.249,17,false,0.785769,0.185364,0.589844,0.01709,0.916884,-0.34522,-0.233646,-3.244601,32.236169,-19.545832
1749332975.2801,14:49:35.280,18,false,0.78554,0.185608,0.590088,0.016541,0.932509,-0.324712,-0.237552,-3.219218,32.093043,-19.654879
1749332975.3114,14:49:35.311,19,false,0.785206,0.18634,0.590332,0.015381,0.918349,-0.306157,-0.219974,-3.076742,31.994138,-19.753021
1749332975.3428,14:49:35.342,20,false,0.784913,0.187927,0.590271,0.013245,0.92665,-0.31104,-0.233158,-3.053191,31.964939,-19.871257
1749332975.3741,14:49:35.374,21,false,0.78472,0.189819,0.589966,0.011108,0.922744,-0.314458,-0.234623,-3.09181,31.953613,-19.917854
1749332975.4055,14:49:35.405,22,false,0.784288,0.192871,0.5896,0.008118,0.927626,-0.306645,-0.23267,-3.09666,31.853697,-19.870068
1749332975.4368,14:49:35.436,23,false,0.78391,0.194824,0.589478,0.006714,0.926162,-0.302739,-0.22681,-2.891671,31.629188,-19.886876
1749332975.4679,14:49:35.467,24,false,0.783463,0.196838,0.589417,0.005371,0.925185,-0.313481,-0.216556,-3.021211,31.54676,-19.902003
1749332975.4992,14:49:35.499,25,false,0.782718,0.199646,0.589478,0.003174,0.923232,-0.290532,-0.237064,-2.838721,31.592206,-19.88571
1749332975.5303,14:49:35.530,26,false,0.782347,0.201111,0.589478,0.001892,0.920302,-0.312993,-0.222904,-2.853926,31.513477,-19.856092
1749332975.5615,14:49:35.561,27,false,0.781942,0.202332,0.5896,0.001038,0.915419,-0.293462,-0.215091,-2.807795,31.562252,-19.84439
1749332975.5926,14:49:35.592,28,false,0.781419,0.204346,0.5896,-0.000244,0.923232,-0.31397,-0.215091,-2.915815,31.426702,-19.729181
1749332975.6237,14:49:35.623,29,false,0.781036,0.205627,0.589661,-0.000793,0.921279,-0.317876,-0.208743,-2.863495,31.409385,-19.655401
1749332975.6549,14:49:35.654,30,false,0.780541,0.208008,0.589478,-0.002197,0.929091,-0.310063,-0.225834,-2.831361,31.498476,-19.648814
1749332975.6862,14:49:35.686,31,false,0.780217,0.209717,0.589294,-0.003418,0.928603,-0.320806,-0.207767,-2.772532,31.608566,-19.717655
1749332975.7176,14:49:35.717,0,false,0.780043,0.211365,0.588928,-0.0047,0.92372,-0.308598,-0.198001,-2.674725,31.60297,-19.704843
1749332975.7489,14:49:35.748,1,false,0.779772,0.213501,0.588501,-0.006287,0.923232,-0.311528,-0.211673,-2.82596,31.70261,-19.663404
1749332975.7802,14:49:35.780,2,false,0.779601,0.215088,0.588135,-0.007507,0.916396,-0.315923,-0.20972,-2.902256,31.582933,-19.74574
1749332975.8116,14:49:35.811,3,false,0.779483,0.217102,0.587524,-0.009399,0.923232,-0.304204,-0.207767,-2.836338,31.684577,-19.834796
1749332975.8429,14:49:35.842,4,false,0.779498,0.217834,0.587219,-0.010193,0.932998,-0.315435,-0.209232,-2.926551,31.820918,-19.885039
1749332975.8741,14:49:35.874,5,false,0.779586,0.218628,0.586792,-0.011108,0.921279,-0.31397,-0.215579,-2.992788,31.659503,-19.915304
1749332975.9052,14:49:35.905,6,false,0.779554,0.219177,0.586609,-0.012146,0.931044,-0.322759,-0.214115,-3.00754,31.618905,-19.822911
1749332975.9363,14:49:35.936,7,false,0.779594,0.219482,0.586426,-0.012878,0.920302,-0.309575,-0.211185,-3.005862,31.642183,-19.799573
