Timestamp,Local time,Battery Level,Battery Percent,Wireless Signal,Overall Quality,Quality Sensor 0,Quality Sensor 1,Quality Sensor 2,Quality Sensor 3,Quality Sensor 4
"1749333148.0289","14:52:28.028","3","68","1.0","83","4","4","4","2","4"
"1749333148.5289","14:52:28.528","3","68","1.0","83","4","4","4","2","4"
"1749333149.0288","14:52:29.028","3","68","1.0","83","4","4","4","2","4"
"1749333149.5284","14:52:29.528","3","68","1.0","83","4","4","4","2","4"
"1749333150.0286","14:52:30.028","3","68","1.0","83","4","4","4","2","4"
"1749333150.5285","14:52:30.528","3","68","1.0","83","4","4","4","2","4"
"1749333151.0279","14:52:31.027","3","68","1.0","83","4","4","4","2","4"
"1749333151.528","14:52:31.528","3","68","1.0","83","4","4","4","2","4"
"1749333152.0277","14:52:32.027","3","68","1.0","83","4","4","4","2","4"
"1749333152.5271","14:52:32.527","3","68","1.0","83","4","4","4","2","4"
"1749333153.0271","14:52:33.027","3","68","1.0","83","4","4","4","2","4"
"1749333153.5278","14:52:33.527","3","68","1.0","83","4","4","4","2","4"
"1749333154.0272","14:52:34.027","3","68","1.0","83","4","4","4","2","4"
"1749333154.527","14:52:34.527","3","68","1.0","83","4","4","4","2","4"
"1749333155.0273","14:52:35.027","3","68","1.0","83","4","4","4","2","4"
"1749333155.5267","14:52:35.526","3","68","1.0","83","4","4","4","2","4"
"1749333156.0269","14:52:36.026","3","68","1.0","83","4","4","4","2","4"
"1749333156.5272","14:52:36.527","3","68","1.0","83","4","4","4","2","4"
"1749333157.0267","14:52:37.026","3","68","1.0","83","4","4","4","2","4"
"1749333157.5261","14:52:37.526","3","68","1.0","83","4","4","4","2","4"
"1749333158.0262","14:52:38.026","3","68","1.0","83","4","4","4","2","4"
"1749333158.5256","14:52:38.525","3","68","1.0","83","4","4","4","2","4"
"1749333159.0252","14:52:39.025","3","68","1.0","83","4","4","4","2","4"
"1749333159.5257","14:52:39.525","3","68","1.0","83","4","4","4","2","4"
"1749333160.0255","14:52:40.025","3","68","1.0","83","4","4","4","2","4"
"1749333160.5249","14:52:40.524","3","68","1.0","83","4","4","4","2","4"
"1749333161.0252","14:52:41.025","3","68","1.0","83","4","4","4","2","4"
"1749333161.5251","14:52:41.525","3","68","1.0","83","4","4","4","2","4"
"1749333162.0243","14:52:42.024","3","68","1.0","83","4","4","4","2","4"
"1749333162.5248","14:52:42.524","3","68","1.0","83","4","4","4","2","4"
"1749333163.0248","14:52:43.024","3","68","1.0","83","4","4","4","2","4"
"1749333163.524","14:52:43.524","3","68","1.0","83","4","4","4","2","4"
"1749333164.0243","14:52:44.024","3","68","1.0","83","4","4","4","2","4"
"1749333164.5241","14:52:44.524","3","68","1.0","83","4","4","4","2","4"
"1749333165.0237","14:52:45.023","3","68","1.0","83","4","4","4","2","4"
"1749333165.524","14:52:45.524","3","68","1.0","83","4","4","4","2","4"
"1749333166.0238","14:52:46.023","3","68","1.0","83","4","4","4","2","4"
"1749333166.5231","14:52:46.523","3","68","1.0","83","4","4","4","2","4"
"1749333167.0235","14:52:47.023","3","68","1.0","83","4","4","4","2","4"
"1749333167.5235","14:52:47.523","3","68","1.0","83","4","4","4","2","4"
"1749333168.0228","14:52:48.022","3","68","1.0","83","4","4","4","2","4"
"1749333168.5226","14:52:48.522","3","68","1.0","83","4","4","4","2","4"
"1749333169.0226","14:52:49.022","3","68","1.0","83","4","4","4","2","4"
"1749333169.5219","14:52:49.521","3","68","1.0","83","4","4","4","2","4"
"1749333170.0221","14:52:50.022","3","68","1.0","83","4","4","4","2","4"
"1749333170.5225","14:52:50.522","3","68","1.0","83","4","4","4","2","4"
"1749333171.0219","14:52:51.021","3","68","1.0","83","4","4","4","2","4"
"1749333171.5221","14:52:51.522","3","68","1.0","83","4","4","4","2","4"
"1749333172.0223","14:52:52.022","3","68","1.0","83","4","4","4","2","4"
"1749333172.5218","14:52:52.521","3","68","1.0","83","4","4","4","2","4"
"1749333173.0218","14:52:53.021","3","68","1.0","83","4","4","4","2","4"
"1749333173.522","14:52:53.522","3","68","1.0","83","4","4","4","2","4"
"1749333174.0215","14:52:54.021","3","68","1.0","83","4","4","4","2","4"
"1749333174.5213","14:52:54.521","3","68","1.0","83","4","4","4","2","4"
"1749333175.0213","14:52:55.021","3","68","1.0","83","4","4","4","2","4"
"1749333175.5212","14:52:55.521","3","68","1.0","83","4","4","4","2","4"
"1749333176.021","14:52:56.021","3","68","1.0","83","4","4","4","2","4"
"1749333176.5212","14:52:56.521","3","68","1.0","83","4","4","4","2","4"
"1749333177.0208","14:52:57.020","3","68","1.0","83","4","4","4","2","4"
"1749333177.5202","14:52:57.520","3","68","1.0","83","4","4","4","2","4"
"1749333178.0202","14:52:58.020","3","68","1.0","83","4","4","4","2","4"
"1749333178.5201","14:52:58.520","3","68","1.0","83","4","4","4","2","4"
"1749333179.0199","14:52:59.019","3","68","1.0","83","4","4","4","2","4"
"1749333179.5201","14:52:59.520","3","68","1.0","83","4","4","4","2","4"
"1749333180.0196","14:53:00.019","3","68","1.0","83","4","4","4","2","4"
"1749333180.5189","14:53:00.518","3","68","1.0","100","4","4","4","4","4"
"1749333181.0189","14:53:01.018","3","68","1.0","100","4","4","4","4","4"
"1749333181.5188","14:53:01.518","3","68","1.0","100","4","4","4","4","4"
"1749333182.0182","14:53:02.018","3","68","1.0","100","4","4","4","4","4"
"1749333182.5184","14:53:02.518","3","68","1.0","100","4","4","4","4","4"
"1749333183.0184","14:53:03.018","3","68","1.0","100","4","4","4","4","4"
"1749333183.518","14:53:03.518","3","68","1.0","83","4","4","4","2","4"
"1749333184.0179","14:53:04.017","3","68","1.0","83","4","4","4","2","4"
"1749333184.518","14:53:04.518","3","68","1.0","83","4","4","4","2","4"
"1749333185.0174","14:53:05.017","3","68","1.0","83","4","4","4","2","4"
"1749333185.517","14:53:05.517","3","68","1.0","83","4","4","4","2","4"
"1749333186.0171","14:53:06.017","3","68","1.0","83","4","4","4","2","4"
"1749333186.5163","14:53:06.516","3","68","1.0","83","4","4","4","2","4"
"1749333187.0165","14:53:07.016","3","68","1.0","83","4","4","4","2","4"
"1749333187.5168","14:53:07.516","3","68","1.0","83","4","4","4","2","4"
"1749333188.0162","14:53:08.016","3","68","1.0","83","4","4","4","2","4"
"1749333188.5159","14:53:08.515","3","68","1.0","83","4","4","4","2","4"
"1749333189.0161","14:53:09.016","3","68","1.0","83","4","4","4","2","4"
"1749333189.5158","14:53:09.515","3","68","1.0","83","4","4","4","2","4"
"1749333190.0157","14:53:10.015","3","68","1.0","83","4","4","4","2","4"
"1749333190.5157","14:53:10.515","3","68","1.0","83","4","4","4","2","4"
"1749333191.0151","14:53:11.015","3","68","1.0","83","4","4","4","2","4"
"1749333191.5148","14:53:11.514","3","68","1.0","83","4","4","4","2","4"
"1749333192.015","14:53:12.015","3","68","1.0","83","4","4","4","2","4"
"1749333192.5147","14:53:12.514","3","68","1.0","83","4","4","4","2","4"
"1749333193.0144","14:53:13.014","3","68","1.0","83","4","4","4","2","4"
"1749333193.5146","14:53:13.514","3","68","1.0","83","4","4","4","2","4"
"1749333194.0141","14:53:14.014","3","68","1.0","83","4","4","4","2","4"
"1749333194.5138","14:53:14.513","3","68","1.0","83","4","4","4","2","4"
"1749333195.0142","14:53:15.014","3","68","1.0","83","4","4","4","2","4"
"1749333195.514","14:53:15.514","3","68","1.0","83","4","4","4","2","4"
"1749333196.0139","14:53:16.013","3","68","1.0","83","4","4","4","2","4"
"1749333196.5143","14:53:16.514","3","68","1.0","83","4","4","4","2","4"
"1749333197.014","14:53:17.014","3","68","1.0","83","4","4","4","2","4"
"1749333197.5135","14:53:17.513","3","68","1.0","83","4","4","4","2","4"
"1749333198.0133","14:53:18.013","3","68","1.0","83","4","4","4","2","4"
"1749333198.5133","14:53:18.513","3","68","1.0","83","4","4","4","2","4"
"1749333199.013","14:53:19.013","3","68","1.0","83","4","4","4","2","4"
"1749333199.513","14:53:19.513","3","68","1.0","83","4","4","4","2","4"
"1749333200.013","14:53:20.013","3","68","1.0","83","4","4","4","2","4"
"1749333200.5127","14:53:20.512","3","68","1.0","83","4","4","4","2","4"
"1749333201.0129","14:53:21.012","3","68","1.0","83","4","4","4","2","4"
"1749333201.5129","14:53:21.512","3","68","1.0","83","4","4","4","2","4"
"1749333202.0124","14:53:22.012","3","68","1.0","83","4","4","4","2","4"
"1749333202.5122","14:53:22.512","3","68","1.0","83","4","4","4","2","4"
"1749333203.0124","14:53:23.012","3","68","1.0","83","4","4","4","2","4"
"1749333203.5117","14:53:23.511","3","68","1.0","83","4","4","4","2","4"
"1749333204.0113","14:53:24.011","3","68","1.0","83","4","4","4","2","4"
"1749333204.5117","14:53:24.511","3","68","1.0","83","4","4","4","2","4"
"1749333205.0112","14:53:25.011","3","68","1.0","83","4","4","4","2","4"
"1749333205.511","14:53:25.511","3","68","1.0","83","4","4","4","2","4"
"1749333206.0111","14:53:26.011","3","68","1.0","83","4","4","4","2","4"
"1749333206.5104","14:53:26.510","3","68","1.0","83","4","4","4","2","4"
"1749333207.01","14:53:27.010","3","68","1.0","83","4","4","4","2","4"
"1749333207.5104","14:53:27.510","3","68","1.0","83","4","4","4","2","4"
"1749333208.0101","14:53:28.010","3","68","1.0","83","4","4","4","2","4"
"1749333208.5097","14:53:28.509","3","68","1.0","83","4","4","4","2","4"
"1749333209.0099","14:53:29.009","3","68","1.0","83","4","4","4","2","4"
"1749333209.5095","14:53:29.509","3","68","1.0","83","4","4","4","2","4"
"1749333210.0089","14:53:30.008","3","68","1.0","83","4","4","4","2","4"
"1749333210.5095","14:53:30.509","3","68","1.0","83","4","4","4","2","4"
"1749333211.0094","14:53:31.009","3","68","1.0","83","4","4","4","2","4"
"1749333211.5086","14:53:31.508","3","68","1.0","83","4","4","4","2","4"
"1749333212.0089","14:53:32.008","3","68","1.0","83","4","4","4","2","4"
"1749333212.5089","14:53:32.508","3","68","1.0","83","4","4","4","2","4"
"1749333213.0085","14:53:33.008","3","68","1.0","83","4","4","4","2","4"
"1749333213.5086","14:53:33.508","3","68","1.0","83","4","4","4","2","4"
"1749333214.0087","14:53:34.008","3","68","1.0","83","4","4","4","2","4"
"1749333214.5081","14:53:34.508","3","68","1.0","83","4","4","4","2","4"
"1749333215.0084","14:53:35.008","3","68","1.0","83","4","4","4","2","4"
"1749333215.5088","14:53:35.508","3","68","1.0","83","4","4","4","2","4"
"1749333216.0082","14:53:36.008","3","68","1.0","83","4","4","4","2","4"
"1749333216.5081","14:53:36.508","3","68","1.0","83","4","4","4","2","4"
"1749333217.0079","14:53:37.007","3","68","1.0","83","4","4","4","2","4"
"1749333217.5075","14:53:37.507","3","68","1.0","83","4","4","4","2","4"
"1749333218.0073","14:53:38.007","3","68","1.0","83","4","4","4","2","4"
"1749333218.5073","14:53:38.507","3","68","1.0","83","4","4","4","2","4"
"1749333219.0067","14:53:39.006","3","68","1.0","83","4","4","4","2","4"
"1749333219.5062","14:53:39.506","3","68","1.0","83","4","4","4","2","4"
"1749333220.0064","14:53:40.006","3","68","1.0","83","4","4","4","2","4"
"1749333220.506","14:53:40.506","3","68","1.0","83","4","4","4","2","4"
"1749333221.0057","14:53:41.005","3","68","1.0","83","4","4","4","2","4"
"1749333221.5059","14:53:41.505","3","68","1.0","83","4","4","4","2","4"
"1749333222.0054","14:53:42.005","3","68","1.0","83","4","4","4","2","4"
"1749333222.5049","14:53:42.504","3","68","1.0","83","4","4","4","2","4"
"1749333223.0049","14:53:43.004","3","68","1.0","83","4","4","4","2","4"
"1749333223.5045","14:53:43.504","3","68","1.0","83","4","4","4","2","4"
"1749333224.0042","14:53:44.004","3","68","1.0","83","4","4","4","2","4"
"1749333224.5044","14:53:44.504","3","68","1.0","83","4","4","4","2","4"
"1749333225.0044","14:53:45.004","3","68","1.0","83","4","4","4","2","4"
"1749333225.5038","14:53:45.503","3","68","1.0","83","4","4","4","2","4"
"1749333226.0044","14:53:46.004","3","68","1.0","83","4","4","4","2","4"
"1749333226.5046","14:53:46.504","3","68","1.0","83","4","4","4","2","4"
"1749333227.0041","14:53:47.004","3","68","1.0","83","4","4","4","2","4"
"1749333227.5045","14:53:47.504","3","68","1.0","83","4","4","4","2","4"
"1749333228.0043","14:53:48.004","3","68","1.0","83","4","4","4","2","4"
"1749333228.5036","14:53:48.503","3","68","1.0","83","4","4","4","2","4"
"1749333229.0034","14:53:49.003","3","68","1.0","83","4","4","4","2","4"
"1749333229.5036","14:53:49.503","3","68","1.0","83","4","4","4","2","4"
"1749333230.0032","14:53:50.003","3","68","1.0","83","4","4","4","2","4"
"1749333230.5034","14:53:50.503","3","68","1.0","83","4","4","4","2","4"
"1749333231.0031","14:53:51.003","3","68","1.0","83","4","4","4","2","4"
"1749333231.5024","14:53:51.502","3","68","1.0","83","4","4","4","2","4"
"1749333232.0024","14:53:52.002","3","68","1.0","83","4","4","4","2","4"
"1749333232.5026","14:53:52.502","3","68","1.0","83","4","4","4","2","4"
"1749333233.0021","14:53:53.002","3","68","1.0","83","4","4","4","2","4"
"1749333233.5019","14:53:53.501","3","68","1.0","83","4","4","4","2","4"
"1749333234.0021","14:53:54.002","3","68","1.0","83","4","4","4","2","4"
"1749333234.5014","14:53:54.501","3","68","1.0","83","4","4","4","2","4"
"1749333235.0008","14:53:55.000","3","68","1.0","83","4","4","4","2","4"
"1749333235.5012","14:53:55.501","3","68","1.0","83","4","4","4","2","4"
"1749333236.0009","14:53:56.000","3","68","1.0","83","4","4","4","2","4"
"1749333236.5009","14:53:56.500","3","68","1.0","83","4","4","4","2","4"
"1749333237.0012","14:53:57.001","3","68","1.0","83","4","4","4","2","4"
"1749333237.5006","14:53:57.500","3","68","1.0","83","4","4","4","2","4"
"1749333238.0008","14:53:58.000","3","68","1.0","83","4","4","4","2","4"
"1749333238.5007","14:53:58.500","3","68","1.0","83","4","4","4","2","4"
"1749333239.0003","14:53:59.000","3","68","1.0","100","4","4","4","4","4"
"1749333239.5001","14:53:59.500","3","68","1.0","83","4","4","4","2","4"
"1749333240.0002","14:54:00.000","3","68","1.0","83","4","4","4","2","4"
"1749333240.5","14:54:00.500","3","68","1.0","83","4","4","4","2","4"
"1749333240.9996","14:54:00.999","3","68","1.0","83","4","4","4","2","4"
"1749333241.4999","14:54:01.499","3","68","1.0","83","4","4","4","2","4"
"1749333241.9997","14:54:01.999","3","68","1.0","83","4","4","4","2","4"
"1749333242.4991","14:54:02.499","3","68","1.0","83","4","4","4","2","4"
"1749333242.9991","14:54:02.999","3","68","1.0","83","4","4","4","2","4"
"1749333243.4991","14:54:03.499","3","68","1.0","83","4","4","4","2","4"
"1749333243.9985","14:54:03.998","3","68","1.0","83","4","4","4","2","4"
"1749333244.4986","14:54:04.498","3","68","1.0","83","4","4","4","2","4"
"1749333244.9988","14:54:04.998","3","68","1.0","83","4","4","4","2","4"
"1749333245.4982","14:54:05.498","3","68","1.0","83","4","4","4","2","4"
"1749333245.9983","14:54:05.998","3","68","1.0","83","4","4","4","2","4"
"1749333246.4982","14:54:06.498","3","68","1.0","83","4","4","4","2","4"
"1749333246.9976","14:54:06.997","3","68","1.0","83","4","4","4","2","4"
"1749333247.4975","14:54:07.497","3","68","1.0","83","4","4","4","2","4"
"1749333247.9977","14:54:07.997","3","68","1.0","83","4","4","4","2","4"
"1749333248.4971","14:54:08.497","3","68","1.0","83","4","4","4","2","4"
"1749333248.9974","14:54:08.997","3","68","1.0","83","4","4","4","2","4"
"1749333249.4976","14:54:09.497","3","68","1.0","83","4","4","4","2","4"
"1749333249.997","14:54:09.997","3","68","1.0","83","4","4","4","2","4"
"1749333250.4965","14:54:10.496","3","68","1.0","83","4","4","4","2","4"
"1749333250.9969","14:54:10.996","3","68","1.0","83","4","4","4","2","4"
"1749333251.4963","14:54:11.496","3","68","1.0","83","4","4","4","2","4"
"1749333251.9964","14:54:11.996","3","68","1.0","83","4","4","4","2","4"
"1749333252.4966","14:54:12.496","3","68","1.0","83","4","4","4","2","4"
"1749333252.996","14:54:12.996","3","68","1.0","83","4","4","4","2","4"
"1749333253.4957","14:54:13.495","3","68","1.0","83","4","4","4","2","4"
"1749333253.9959","14:54:13.995","3","68","1.0","83","4","4","4","2","4"
"1749333254.4955","14:54:14.495","3","68","1.0","83","4","4","4","2","4"
"1749333254.9952","14:54:14.995","3","68","1.0","100","4","4","4","4","4"
"1749333255.4954","14:54:15.495","3","68","1.0","100","4","4","4","4","4"
"1749333255.9949","14:54:15.994","3","68","1.0","100","4","4","4","4","4"
"1749333256.4945","14:54:16.494","3","68","1.0","100","4","4","4","4","4"
"1749333256.9947","14:54:16.994","3","68","1.0","100","4","4","4","4","4"
"1749333257.4944","14:54:17.494","3","68","1.0","100","4","4","4","4","4"
"1749333257.9938","14:54:17.993","3","68","1.0","100","4","4","4","4","4"
"1749333258.4936","14:54:18.493","3","68","1.0","83","4","4","4","2","4"
"1749333258.9935","14:54:18.993","3","68","1.0","83","4","4","4","2","4"
"1749333259.493","14:54:19.493","3","68","1.0","83","4","4","4","2","4"
"1749333259.993","14:54:19.993","3","68","1.0","83","4","4","4","2","4"
"1749333260.4931","14:54:20.493","3","68","1.0","83","4","4","4","2","4"
"1749333260.9928","14:54:20.992","3","68","1.0","83","4","4","4","2","4"
"1749333261.4926","14:54:21.492","3","68","1.0","83","4","4","4","2","4"
"1749333261.9928","14:54:21.992","3","68","1.0","83","4","4","4","2","4"
"1749333262.4922","14:54:22.492","3","68","1.0","83","4","4","4","2","4"
"1749333262.9922","14:54:22.992","3","68","1.0","83","4","4","4","2","4"
"1749333263.4921","14:54:23.492","3","68","1.0","83","4","4","4","2","4"
"1749333263.9917","14:54:23.991","3","68","1.0","83","4","4","4","2","4"
"1749333264.4917","14:54:24.491","3","68","1.0","83","4","4","4","2","4"
"1749333264.992","14:54:24.992","3","68","1.0","83","4","4","4","2","4"
"1749333265.4916","14:54:25.491","3","68","1.0","83","4","4","4","2","4"
"1749333265.9912","14:54:25.991","3","68","1.0","83","4","4","4","2","4"
"1749333266.4913","14:54:26.491","3","68","1.0","83","4","4","4","2","4"
"1749333266.9909","14:54:26.990","3","68","1.0","83","4","4","4","2","4"
"1749333267.4905","14:54:27.490","3","68","1.0","83","4","4","4","2","4"
"1749333267.9907","14:54:27.990","3","68","1.0","83","4","4","4","2","4"
"1749333268.4905","14:54:28.490","3","68","1.0","83","4","4","4","2","4"
"1749333268.9901","14:54:28.990","3","68","1.0","83","4","4","4","2","4"
"1749333269.4904","14:54:29.490","3","68","1.0","83","4","4","4","2","4"
"1749333269.9904","14:54:29.990","3","68","1.0","83","4","4","4","2","4"
"1749333270.4896","14:54:30.489","3","68","1.0","83","4","4","4","2","4"
"1749333270.9897","14:54:30.989","3","68","1.0","83","4","4","4","2","4"
"1749333271.4897","14:54:31.489","3","68","1.0","100","4","4","4","4","4"
"1749333271.9891","14:54:31.989","3","68","1.0","83","4","4","4","2","4"
"1749333272.4894","14:54:32.489","3","68","1.0","83","4","4","4","2","4"
"1749333272.9894","14:54:32.989","3","68","1.0","83","4","4","4","2","4"
"1749333273.4886","14:54:33.488","3","68","1.0","83","4","4","4","2","4"
"1749333273.9887","14:54:33.988","3","68","1.0","83","4","4","4","2","4"
"1749333274.4887","14:54:34.488","3","68","1.0","100","4","4","4","4","4"
"1749333274.9881","14:54:34.988","3","68","1.0","100","4","4","4","4","4"
"1749333275.4884","14:54:35.488","3","68","1.0","100","4","4","4","4","4"
"1749333275.9884","14:54:35.988","3","68","1.0","100","4","4","4","4","4"
"1749333276.4878","14:54:36.487","3","68","1.0","100","4","4","4","4","4"
"1749333276.9882","14:54:36.988","3","68","1.0","100","4","4","4","4","4"
"1749333277.4878","14:54:37.487","3","68","1.0","100","4","4","4","4","4"
"1749333277.9874","14:54:37.987","3","68","1.0","100","4","4","4","4","4"
"1749333278.4875","14:54:38.487","3","68","1.0","100","4","4","4","4","4"
"1749333278.9874","14:54:38.987","3","68","1.0","100","4","4","4","4","4"
"1749333279.487","14:54:39.487","3","68","1.0","100","4","4","4","4","4"
"1749333279.9869","14:54:39.986","3","68","1.0","100","4","4","4","4","4"
"1749333280.4871","14:54:40.487","3","68","1.0","100","4","4","4","4","4"
"1749333280.9867","14:54:40.986","3","68","1.0","83","4","4","4","2","4"
"1749333281.4866","14:54:41.486","3","68","1.0","83","4","4","4","2","4"
"1749333281.9866","14:54:41.986","3","68","1.0","100","4","4","4","4","4"
"1749333282.4861","14:54:42.486","3","68","1.0","83","4","4","4","2","4"
"1749333282.9861","14:54:42.986","3","68","1.0","83","4","4","4","2","4"
"1749333283.4861","14:54:43.486","3","68","1.0","83","4","4","4","2","4"
"1749333283.9864","14:54:43.986","3","68","1.0","83","4","4","4","2","4"
"1749333284.486","14:54:44.486","3","68","1.0","83","4","4","4","2","4"
"1749333284.986","14:54:44.986","3","68","1.0","83","4","4","4","2","4"
"1749333285.4857","14:54:45.485","3","68","1.0","83","4","4","4","2","4"
"1749333285.9853","14:54:45.985","3","68","1.0","83","4","4","4","2","4"
"1749333286.4853","14:54:46.485","3","68","1.0","83","4","4","4","2","4"
"1749333286.9852","14:54:46.985","3","68","1.0","83","4","4","4","2","4"
"1749333287.4848","14:54:47.484","3","68","1.0","83","4","4","4","2","4"
"1749333287.9848","14:54:47.984","3","68","1.0","83","4","4","4","2","4"
"1749333288.4847","14:54:48.484","3","68","1.0","83","4","4","4","2","4"
"1749333288.9841","14:54:48.984","3","68","1.0","83","4","4","4","2","4"
"1749333289.4841","14:54:49.484","3","68","1.0","83","4","4","4","2","4"
"1749333289.9842","14:54:49.984","3","68","1.0","83","4","4","4","2","4"
"1749333290.4834","14:54:50.483","3","68","1.0","83","4","4","4","2","4"
"1749333290.9832","14:54:50.983","3","68","1.0","83","4","4","4","2","4"
"1749333291.4835","14:54:51.483","3","68","1.0","83","4","4","4","2","4"
"1749333291.9831","14:54:51.983","3","68","1.0","83","4","4","4","2","4"
"1749333292.4831","14:54:52.483","3","68","1.0","83","4","4","4","2","4"
"1749333292.9833","14:54:52.983","3","68","1.0","83","4","4","4","2","4"
"1749333293.4825","14:54:53.482","3","68","1.0","83","4","4","4","2","4"
"1749333293.9823","14:54:53.982","3","68","1.0","83","4","4","4","2","4"
"1749333294.4826","14:54:54.482","3","68","1.0","100","4","4","4","4","4"
"1749333294.982","14:54:54.982","3","68","1.0","100","4","4","4","4","4"
"1749333295.4816","14:54:55.481","3","68","1.0","83","4","4","4","2","4"
"1749333295.9821","14:54:55.982","3","68","1.0","100","4","4","4","4","4"
"1749333296.4823","14:54:56.482","3","68","1.0","100","4","4","4","4","4"
"1749333296.9821","14:54:56.982","3","68","1.0","100","4","4","4","4","4"
"1749333297.4822","14:54:57.482","3","68","1.0","100","4","4","4","4","4"
"1749333297.9819","14:54:57.981","3","68","1.0","100","4","4","4","4","4"
"1749333298.4818","14:54:58.481","3","68","1.0","100","4","4","4","4","4"
"1749333298.9822","14:54:58.982","3","68","1.0","100","4","4","4","4","4"
"1749333299.4816","14:54:59.481","3","68","1.0","83","4","4","4","2","4"
"1749333299.9817","14:54:59.981","3","68","1.0","83","4","4","4","2","4"
"1749333300.4819","14:55:00.481","3","68","1.0","83","4","4","4","2","4"
"1749333300.9813","14:55:00.981","3","68","1.0","83","4","4","4","2","4"
